,Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better
30,Albania,2021.0,Mobile download speed average ,56.43,2.356098625354571,True
31,Albania,2019.0,GSMA Mobile Connectivity Index ,67.89,4.5457117140285455,True
32,Albania,2021.0,ISP internet download speed average ,43.56,1.772541552620096,True
33,Albania,2021.0,National cyber security index,41.56,3.123417721518988,True
34,Albania,2019.0,Cellphone Signal Density,87.18600464,5.191403191081274,True
35,Albania,2019.0,Mobile dowload speed at the slowest hour of the day,84.63645935,1.271871834043882,True
36,Albania,2018.0,Logistics Performance Index (LPI) - Infrastructure Rating,3.2,3.447257383966245,True
37,Albania,2019.0,Individuals using the Internet (% of population),68.55039112,4.115038193470841,True
38,Albania,2019.0,Spectrum Allocated to Mobile Providers,52.85,3.5159551056338034,True
39,Albania,2020.0,Digital Work Ecosystem size,81.0,2.521739130434783,False
40,Albania,2019.0,"Country, Industry, Skill Migration Data (Skill)",-20747.41,4.449323426741905,True
41,Albania,2019.0,% of population covered by mobile 5G+ data connectivity,0.0,1.0,True
42,Albania,2019.0,% of population covered by mobile 3G+ data connectivity,97.0,5.802631578947368,True
43,Albania,2017.0,Banking Ecosystem size,56.78,2.0575633236013573,True
44,Albania,2020.0,Global Cybersecurity Index (GCI),64.32,3.593548387096774,True
45,Albania,2019.0,"Country, Industry, Skill Migration Data (Country)",-16.580000000000002,2.6343788003054387,True
46,Albania,2021.0,Electricity Environmental Sustainability,71.0,4.434873949579831,True
47,Albania,2021.0,Average fixed broadband download speeds ,39.21,1.8021953405017923,True
48,Albania,2015.0,Postal Coverage,,0.0,True
49,Albania,2019.0,% of population covered by mobile 4G+ data connectivity,96.0,5.8,True
50,Albania,2020.0,% of population covered by internet connectivity,72.23767711,3.864436700769231,True
51,Albania,2019.0,% of population covered by electricity,100.0,6.0,True
52,Albania,2020.0,Mobile Coverage Maps,91.00294427,1.9500992866658475,True
53,Albania,2019.0,Internet Exchange Points (IXPs) map,2.0,1.023148148148148,True
54,Albania,2020.0,Telecommunication Infrastructure Index (TII),0.5785,3.8925,True
55,Algeria,2021.0,National cyber security index,33.77,2.712552742616034,True
56,Algeria,2019.0,% of population covered by mobile 2G+ data connectivity,98.04,5.78856526429342,True
57,Algeria,2020.0,Digital Work Ecosystem size,101.0,1.6521739130434785,False
58,Algeria,2019.0,Mobile dowload speed at the slowest hour of the day,65.19542694,2.3579249796849124,True
59,Algeria,2019.0,% of population covered by mobile 5G+ data connectivity,0.0,1.0,True
60,Algeria,2021.0,Electricity Environmental Sustainability,70.9,4.42436974789916,True
61,Algeria,2019.0,% of population covered by mobile 3G+ data connectivity,90.0,5.342105263157895,True
62,Algeria,2021.0,Mobile download speed average ,17.71,1.3000218197687103,True
63,Algeria,2019.0,Spectrum Allocated to Mobile Providers,21.59,1.7961047535211268,True
64,Algeria,2019.0,GSMA Mobile Connectivity Index ,53.23,3.6031888903176026,True
65,Algeria,2019.0,"Country, Industry, Skill Migration Data (Skill)",-26729.529999999995,4.35949885682434,True
66,Algeria,2019.0,% of population covered by mobile 4G+ data connectivity,67.2,4.359999999999999,True
67,Algeria,2019.0,"Country, Industry, Skill Migration Data (Country)",-23.47,2.5369495743657917,True
68,Algeria,2017.0,Banking Ecosystem size,58.27,2.0869565217391304,True
69,Algeria,2020.0,Global Cybersecurity Index (GCI),33.95,2.368951612903226,True
70,Algeria,2021.0,ISP internet download speed average ,9.38,1.094609068189932,True
71,Algeria,2020.0,Mobile Coverage Maps,103.8873168,2.2101553987789733,True
72,Algeria,2019.0,Internet Exchange Points (IXPs) map,1.0,1.0,True
73,Algeria,2019.0,"Country, Industry, Skill Migration Data (Industry)",-3243.7800000000007,3.931403448970197,True
74,Algeria,2019.0,% of population covered by electricity,99.5,5.973198817044558,True
75,Algeria,2018.0,Logistics Performance Index (LPI) - Infrastructure Rating,2.76,2.518987341772151,True
76,Algeria,2017.0,Electricity Density,83.0,1.0107573149741824,True
77,Algeria,2021.0,Average fixed broadband download speeds ,4.81,1.0315860215053765,True
78,Algeria,2015.0,Postal Coverage,,0.0,True
79,Algeria,2019.0,Cellphone Signal Density,72.68399811,4.27628843774828,True
80,Algeria,2020.0,Telecommunication Infrastructure Index (TII),0.5787,3.8935,True
81,America,2017.0,Electricity Density,6553.0,2.2762087310280084,True
82,American Samoa,2019.0,% of population covered by electricity,,0.0,True
83,Andorra,2021.0,Electricity Environmental Sustainability,,0.0,True
84,Andorra,2020.0,Mobile Coverage Maps,,0.0,True
85,Andorra,2019.0,% of population covered by electricity,100.0,6.0,True
86,Andorra,2019.0,Individuals using the Internet (% of population),,0.0,True
87,Andorra,2021.0,Average fixed broadband download speeds ,150.39,4.292786738351254,True
88,Andorra,2021.0,ISP internet download speed average ,165.07,4.182593518187948,True
89,Andorra,2020.0,Telecommunication Infrastructure Index (TII),0.8372,5.186,True
90,Andorra,2020.0,Global Cybersecurity Index (GCI),26.38,2.063709677419354,True
91,Angola,2019.0,Mobile dowload speed at the slowest hour of the day,66.2856369,2.297021529112085,True
92,Angola,2021.0,Electricity Environmental Sustainability,50.3,2.260504201680672,True
93,Angola,2021.0,Average fixed broadband download speeds ,14.03,1.2381272401433692,True
94,Angola,2019.0,GSMA Mobile Connectivity Index ,43.53,2.979555098366979,True
95,Angola,2019.0,Internet Exchange Points (IXPs) map,3.0,1.0462962962962965,True
96,Angola,2020.0,Global Cybersecurity Index (GCI),12.99,1.5237903225806453,True
97,Angola,2019.0,% of population covered by mobile 2G+ data connectivity,90.0,4.921251348435814,True
98,Angola,2015.0,Postal Coverage,15.0,1.75,True
99,Angola,2019.0,% of population covered by mobile 5G+ data connectivity,0.0,1.0,True
100,Angola,2021.0,National cyber security index,9.09,1.4108649789029537,True
101,Angola,2018.0,Logistics Performance Index (LPI) - Infrastructure Rating,2.59,2.1603375527426154,True
102,Angola,2021.0,ISP internet download speed average ,14.56,1.1973501527232338,True
103,Angola,2019.0,"Country, Industry, Skill Migration Data (Industry)",544.66,4.237269172073731,True
104,Angola,2019.0,"Country, Industry, Skill Migration Data (Country)",19.070000000000007,3.1384937356825704,True
105,Angola,2021.0,Mobile download speed average ,23.55,1.4593061313550078,True
106,Angola,2019.0,Spectrum Allocated to Mobile Providers,48.22,3.261223591549296,True
107,Angola,2019.0,% of population covered by mobile 4G+ data connectivity,50.0,3.5,True
108,Angola,2019.0,"Country, Industry, Skill Migration Data (Skill)",4332.130000000001,4.8259054568968285,True
109,Angola,2020.0,Mobile Coverage Maps,44.55951073,1.0126924605689962,True
110,Angola,2019.0,Cellphone Signal Density,57.40000153,3.31182805557184,True
111,Angola,2019.0,% of population covered by electricity,45.67031479,3.08780033355046,True
112,Angola,2019.0,% of population covered by mobile 3G+ data connectivity,71.0,4.092105263157895,True
113,Angola,2017.0,Banking Ecosystem size,32.79,1.5843131066045923,True
114,Angola,2020.0,Telecommunication Infrastructure Index (TII),0.1364,1.682,True
115,Ant.& Barb.,2017.0,Banking Ecosystem size,60.53,2.1315394934111893,True
116,Antigua and Barbuda,2021.0,Average fixed broadband download speeds ,18.04,1.3279569892473118,True
117,Antigua and Barbuda,2021.0,National cyber security index,11.69,1.5479957805907172,True
118,Antigua and Barbuda,2019.0,% of population covered by electricity,100.0,6.0,True
119,Antigua and Barbuda,2015.0,Postal Coverage,80.0,5.0,True
120,Antigua and Barbuda,2021.0,ISP internet download speed average ,18.75,1.2804553929152287,True
121,Antigua and Barbuda,2020.0,Global Cybersecurity Index (GCI),15.62,1.6298387096774194,True
122,Antigua and Barbuda,2019.0,Individuals using the Internet (% of population),,0.0,True
123,Antigua and Barbuda,2021.0,Electricity Environmental Sustainability,,0.0,True
124,Antigua and Barbuda,2020.0,Mobile Coverage Maps,,0.0,True
125,Antigua and Barbuda,2020.0,Telecommunication Infrastructure Index (TII),0.6176,4.088,True
126,Arab World,2019.0,% of population covered by electricity,89.51228232,5.437833519346597,True
127,Argentina,2019.0,Spectrum Allocated to Mobile Providers,63.38,4.095290492957747,True
128,Argentina,2020.0,Mobile cellular subscriptions (per 100 people),85.5,4.884615384615385,True
129,Argentina,2020.0,% of population covered by internet connectivity,85.5,4.884615384615385,True
130,Argentina,2018.0,Software Developer Ecosystem size,14212.0,1.0227367229730786,True
131,Argentina,2021.0,Average fixed broadband download speeds ,45.84,1.9507168458781363,True
132,Argentina,2019.0,"Country, Industry, Skill Migration Data (Country)",-8.77,2.744817443932238,True
133,Argentina,2020.0,Global Cybersecurity Index (GCI),50.12,3.020967741935484,True
134,Argentina,2019.0,Internet Exchange Points (IXPs) map,33.0,1.7407407407407407,True
135,Argentina,2019.0,% of population covered by mobile 4G+ data connectivity,89.77,5.488499999999999,True
136,Argentina,2021.0,Mobile download speed average ,30.05,1.6365917521274276,True
137,Argentina,2015.0,Postal Coverage,93.0,5.65,True
138,Argentina,2019.0,% of population covered by electricity,100.0,6.0,True
139,Argentina,2021.0,Electricity Environmental Sustainability,72.8,4.623949579831932,True
140,Argentina,2018.0,Logistics Performance Index (LPI) - Infrastructure Rating,3.37,3.8059071729957807,True
141,Argentina,2019.0,% of population covered by mobile 3G+ data connectivity,95.0,5.671052631578948,True
142,Argentina,2019.0,GSMA Mobile Connectivity Index ,67.16,4.498778449273498,True
143,Argentina,2019.0,Cellphone Signal Density,83.70800018,4.97193196226064,True
144,Argentina,2020.0,Digital Work Ecosystem size,52.0,3.782608695652174,False
145,Argentina,2017.0,Electricity Density,147.0,1.0232749178532312,True
146,Argentina,2021.0,ISP internet download speed average ,55.94,2.018088777817446,True
147,Argentina,2019.0,"Country, Industry, Skill Migration Data (Skill)",-16970.64,4.506033546386372,True
148,Argentina,2017.0,Banking Ecosystem size,20.79,1.3475893632131302,True
149,Argentina,2019.0,Mobile dowload speed at the slowest hour of the day,80.72720337,1.4902583715824518,True
150,Argentina,2019.0,Individuals using the Internet (% of population),79.9,4.801806181403796,True
151,Argentina,2019.0,% of population covered by mobile 5G+ data connectivity,0.0,1.0,True
152,Argentina,2021.0,National cyber security index,48.05,3.465717299578059,True
153,Argentina,2020.0,Mobile Coverage Maps,121.1703997,2.5589943766832275,True
154,Argentina,2019.0,% of population covered by mobile 2G+ data connectivity,98.0,5.7842502696871625,True
155,Argentina,2019.0,"Country, Industry, Skill Migration Data (Industry)",-4122.869999999999,3.8604287209758015,True
156,Argentina,2021.0,Digital Finance Ecosystem size,9.425,1.9846308532031025,True
157,Argentina,2020.0,Telecommunication Infrastructure Index (TII),0.7265,4.6325,True
158,Armenia,2019.0,Mobile dowload speed at the slowest hour of the day,88.43795013,1.0595054878193515,True
159,Armenia,2015.0,Postal Coverage,93.0,5.65,True
160,Armenia,2019.0,% of population covered by mobile 3G+ data connectivity,99.0,5.934210526315789,True
161,Armenia,2020.0,Digital Work Ecosystem size,68.0,3.0869565217391304,False
162,Armenia,2019.0,"Country, Industry, Skill Migration Data (Skill)",-6930.400000000001,4.656792849086608,True
163,Armenia,2021.0,Mobile download speed average ,33.13,1.7205978616626665,True
164,Armenia,2019.0,% of population covered by mobile 4G+ data connectivity,95.0,5.75,True
165,Armenia,2021.0,Average fixed broadband download speeds ,31.98,1.6402329749103943,True
166,Armenia,2019.0,% of population covered by electricity,100.0,6.0,True
167,Armenia,2019.0,Cellphone Signal Density,87.59999847,5.21752729058696,True
168,Armenia,2019.0,Internet Exchange Points (IXPs) map,1.0,1.0,True
169,Armenia,2019.0,% of population covered by mobile 2G+ data connectivity,100.0,6.0,True
170,Armenia,2019.0,% of population covered by mobile 5G+ data connectivity,0.0,1.0,True
171,Armenia,2019.0,Spectrum Allocated to Mobile Providers,21.43,1.7873019366197185,True
172,Armenia,2019.0,Individuals using the Internet (% of population),66.54394969,3.993627864854617,True
173,Armenia,2019.0,"Country, Industry, Skill Migration Data (Industry)",-308.22,4.168410550076143,True
174,Armenia,2020.0,Mobile Coverage Maps,117.7357712,2.489670384988388,True
175,Armenia,2019.0,GSMA Mobile Connectivity Index ,56.24,3.796708242252796,True
176,Armenia,2019.0,"Country, Industry, Skill Migration Data (Country)",-12.46,2.69263836646964,True
177,Armenia,2021.0,National cyber security index,31.17,2.57542194092827,True
178,Armenia,2021.0,Electricity Environmental Sustainability,71.8,4.518907563025209,True
179,Armenia,2021.0,ISP internet download speed average ,36.25,1.62755365147368,True
180,Armenia,2018.0,Logistics Performance Index (LPI) - Infrastructure Rating,2.9,2.814345991561181,True
181,Armenia,2017.0,Banking Ecosystem size,53.87,2.000157815828928,True
182,Armenia,2020.0,Telecommunication Infrastructure Index (TII),0.6536,4.268,True
183,Armenia,2020.0,Global Cybersecurity Index (GCI),50.47,3.0350806451612904,True
184,Aruba,2017.0,Banking Ecosystem size,72.35,2.36471238065178,True
185,Aruba,2015.0,Postal Coverage,,0.0,True
186,Aruba,2019.0,% of population covered by electricity,100.0,6.0,True
187,Asia,2017.0,Electricity Density,11274.0,3.199577530902832,True
188,Australia,2017.0,International Co-Inventions,31165.066100000004,1.1272711408609883,True
189,Australia,2019.0,"Country, Industry, Skill Migration Data (Industry)",13732.49,5.302009582141325,True
190,Australia,2017.0,Electricity Density,255.0,1.0443983727116255,True
191,Australia,2019.0,% of population covered by mobile 5G+ data connectivity,100.0,6.0,True
192,Australia,2021.0,Average fixed broadband download speeds ,55.97,2.177643369175628,True
193,Australia,2019.0,Internet Exchange Points (IXPs) map,39.0,1.8796296296296295,True
194,Australia,2019.0,% of population covered by mobile 4G+ data connectivity,99.2,5.96,True
195,Australia,2017.0,Banking Ecosystem size,140.47,3.708514163970646,True
196,Australia,2015.0,Postal Coverage,,0.0,True
197,Australia,2018.0,Software Developer Ecosystem size,41790.0,1.2382861716329483,True
198,Australia,2021.0,ISP internet download speed average ,85.32,2.6008171684715773,True
199,Australia,2019.0,"Country, Industry, Skill Migration Data (Skill)",22060.9,5.092111942292881,True
200,Australia,2019.0,GSMA Mobile Connectivity Index ,90.51,6.0,True
201,Australia,2019.0,% of population covered by mobile 3G+ data connectivity,99.5,5.967105263157895,True
202,Australia,2020.0,Global Cybersecurity Index (GCI),97.47,4.930241935483871,True
203,Australia,2019.0,"Country, Industry, Skill Migration Data (Country)",42.52000000000001,3.4700924799909503,True
204,Australia,2019.0,% of population covered by mobile 2G+ data connectivity,99.4,5.935275080906149,True
205,Australia,2021.0,National cyber security index,66.23,4.424578059071731,True
206,Australia,2020.0,Digital Work Ecosystem size,9.0,5.652173913043479,False
207,Australia,2019.0,Cellphone Signal Density,99.41999817,5.96340035908168,True
208,Australia,2020.0,Mobile Coverage Maps,107.6632349,2.286367925113276,True
209,Australia,2019.0,% of population covered by electricity,100.0,6.0,True
210,Australia,2019.0,Spectrum Allocated to Mobile Providers,75.45,4.759352992957746,True
211,Australia,2018.0,Logistics Performance Index (LPI) - Infrastructure Rating,3.98,5.092827004219409,True
212,Australia,2021.0,Electricity Environmental Sustainability,75.6,4.918067226890756,True
213,Australia,2021.0,Mobile download speed average ,122.27,4.151865590224744,True
214,Australia,2019.0,Mobile dowload speed at the slowest hour of the day,86.0691452,1.1918363224880482,True
215,Australia,2020.0,Telecommunication Infrastructure Index (TII),0.8825,5.4125,True
216,Australia,2021.0,Digital Finance Ecosystem size,13.555,2.726156276931916,True
217,Austria,2020.0,Digital Work Ecosystem size,20.0,5.173913043478261,False
218,Austria,2019.0,Internet Exchange Points (IXPs) map,6.0,1.1157407407407407,True
219,Austria,2019.0,% of population covered by mobile 5G+ data connectivity,100.0,6.0,True
220,Austria,2019.0,Cellphone Signal Density,99.09999847,5.94320753639012,True
221,Austria,2021.0,ISP internet download speed average ,106.76,3.026062120671189,True
222,Austria,2020.0,Telecommunication Infrastructure Index (TII),0.824,5.12,True
223,Austria,2020.0,Mobile Coverage Maps,118.6078386,2.5072720537554583,True
224,Austria,2018.0,Logistics Performance Index (LPI) - Infrastructure Rating,4.25,5.662447257383966,True
225,Austria,2019.0,Mobile dowload speed at the slowest hour of the day,85.845047,1.2043553363917183,True
226,Austria,2019.0,Spectrum Allocated to Mobile Providers,73.33,4.642715669014084,True
227,Austria,2020.0,Mobile cellular subscriptions (per 100 people),87.52942813,5.040725240769231,True
228,Austria,2021.0,National cyber security index,68.83,4.561708860759493,True
229,Austria,2019.0,Individuals using the Internet (% of population),87.75220479,5.276945275753434,True
230,Austria,2019.0,"Country, Industry, Skill Migration Data (Country)",26.61,3.2451143980316184,True
231,Austria,2019.0,GSMA Mobile Connectivity Index ,84.21,5.5949594959495945,True
232,Austria,2020.0,% of population covered by internet connectivity,87.52942813,5.040725240769231,True
233,Austria,2019.0,Angel Ecosystem size,20.11,1.6480329907704392,True
234,Austria,2021.0,Electricity Environmental Sustainability,82.1,5.6008403361344525,True
235,Austria,2019.0,% of population covered by mobile 2G+ data connectivity,99.0,5.892125134843582,True
236,Austria,2019.0,% of population covered by mobile 4G+ data connectivity,99.0,5.95,True
237,Austria,2019.0,% of population covered by mobile 3G+ data connectivity,99.0,5.934210526315789,True
238,Austria,2021.0,Mobile download speed average ,67.05,2.645756054985817,True
239,Austria,2015.0,Postal Coverage,99.0,5.95,True
240,Austria,2021.0,Average fixed broadband download speeds ,73.29,2.565636200716846,True
241,Austria,2019.0,"Country, Industry, Skill Migration Data (Skill)",31195.640000000003,5.22927470262012,True
242,Austria,2019.0,"Country, Industry, Skill Migration Data (Industry)",7143.279999999999,4.770019242758615,True
243,Austria,2017.0,Banking Ecosystem size,97.14,2.8537441805413084,True
244,Austria,2020.0,Global Cybersecurity Index (GCI),93.89,4.785887096774193,True
245,Austria,2019.0,% of population covered by electricity,100.0,6.0,True
246,Austria,2021.0,Digital Finance Ecosystem size,10.66,2.206370295891985,True
247,Azerbaijan,2019.0,Spectrum Allocated to Mobile Providers,15.36,1.453345070422535,True
248,Azerbaijan,2019.0,"Country, Industry, Skill Migration Data (Skill)",-16691.039999999997,4.51023188238581,True
249,Azerbaijan,2019.0,"Country, Industry, Skill Migration Data (Country)",-10.29,2.72332362340564,True
250,Azerbaijan,2019.0,% of population covered by mobile 2G+ data connectivity,100.0,6.0,True
251,Azerbaijan,2019.0,Individuals using the Internet (% of population),81.09999907,4.8744184586671615,True
252,Azerbaijan,2021.0,Mobile download speed average ,37.24,1.832696923412612,True
253,Azerbaijan,2021.0,Electricity Environmental Sustainability,72.4,4.581932773109244,True
254,Azerbaijan,2020.0,Digital Work Ecosystem size,72.0,2.913043478260869,False
255,Azerbaijan,2019.0,GSMA Mobile Connectivity Index ,58.28,3.927864214992928,True
256,Azerbaijan,2017.0,Banking Ecosystem size,27.92,1.4882427207448907,True
257,Azerbaijan,2019.0,Cellphone Signal Density,84.0,4.99035791888256,True
258,Azerbaijan,2019.0,Mobile dowload speed at the slowest hour of the day,85.6875,1.2131565364168928,True
259,Azerbaijan,2020.0,Global Cybersecurity Index (GCI),89.31,4.601209677419355,True
260,Azerbaijan,2021.0,Average fixed broadband download speeds ,23.48,1.449820788530466,True
261,Azerbaijan,2021.0,ISP internet download speed average ,24.08,1.3861716053790314,True
262,Azerbaijan,2021.0,National cyber security index,37.66,2.917721518987342,True
263,Azerbaijan,2019.0,% of population covered by mobile 3G+ data connectivity,95.0,5.671052631578948,True
264,Azerbaijan,2019.0,Internet Exchange Points (IXPs) map,1.0,1.0,True
265,Azerbaijan,2019.0,% of population covered by mobile 5G+ data connectivity,0.0,1.0,True
266,Azerbaijan,2019.0,"Country, Industry, Skill Migration Data (Industry)",-1030.96,4.110058987766632,True
267,Azerbaijan,2019.0,% of population covered by electricity,100.0,6.0,True
268,Azerbaijan,2020.0,Mobile Coverage Maps,102.0230735,2.172527810512481,True
269,Azerbaijan,2019.0,% of population covered by mobile 4G+ data connectivity,90.0,5.5,True
270,Azerbaijan,2020.0,Telecommunication Infrastructure Index (TII),0.6528,4.264,True
271,BRICS,2017.0,Electricity Density,10000.0,2.9503989985917696,True
272,Bahamas,2020.0,Global Cybersecurity Index (GCI),13.37,1.5391129032258064,True
273,Bahamas,2019.0,Cellphone Signal Density,89.09999847,5.31218123569172,True
274,Bahamas,2019.0,% of population covered by mobile 4G+ data connectivity,99.0,5.95,True
275,Bahamas,2019.0,% of population covered by mobile 5G+ data connectivity,0.0,1.0,True
276,Bahamas,2020.0,Mobile Coverage Maps,,0.0,True
277,Bahamas,2019.0,% of population covered by mobile 3G+ data connectivity,99.0,5.934210526315789,True
278,Bahamas,2019.0,Mobile dowload speed at the slowest hour of the day,78.23744965,1.6293458851697735,True
279,Bahamas,2021.0,National cyber security index,23.38,2.1645569620253164,True
280,Bahamas,2019.0,GSMA Mobile Connectivity Index ,68.65,4.594573743088594,True
281,Bahamas,2019.0,% of population covered by mobile 2G+ data connectivity,99.0,5.892125134843582,True
282,Bahamas,2017.0,Banking Ecosystem size,70.71,2.3323601357216126,True
283,Bahamas,2019.0,Spectrum Allocated to Mobile Providers,51.41,3.436729753521127,True
284,Bahamas,2020.0,Telecommunication Infrastructure Index (TII),0.6739,4.3695,True
285,"Bahamas, The",2019.0,"Country, Industry, Skill Migration Data (Skill)",166.32000000000045,4.7633537040720295,True
286,"Bahamas, The",2015.0,Postal Coverage,,0.0,True
287,"Bahamas, The",2019.0,% of population covered by electricity,100.0,6.0,True
288,"Bahamas, The",2019.0,"Country, Industry, Skill Migration Data (Industry)",-202.83,4.176919379187303,True
289,"Bahamas, The",2021.0,Electricity Environmental Sustainability,,0.0,True
290,"Bahamas, The",2019.0,"Country, Industry, Skill Migration Data (Country)",-8.82,2.744110410362284,True
291,"Bahamas, The",2018.0,Logistics Performance Index (LPI) - Infrastructure Rating,2.75,2.497890295358649,True
292,Bahrain,2020.0,% of population covered by internet connectivity,99.53951246,5.964577881538461,True
293,Bahrain,2019.0,Cellphone Signal Density,100.0,6.0,True
294,Bahrain,2020.0,Mobile Coverage Maps,102.7678474,2.187560207657655,True
295,Bahrain,2019.0,% of population covered by mobile 5G+ data connectivity,100.0,6.0,True
296,Bahrain,2015.0,Postal Coverage,,0.0,True
297,Bahrain,2021.0,Average fixed broadband download speeds ,49.92,2.0421146953405023,True
298,Bahrain,2020.0,Mobile cellular subscriptions (per 100 people),99.53951246,5.964577881538461,True
299,Bahrain,2019.0,"Country, Industry, Skill Migration Data (Skill)",-11606.659999999983,4.586576430271421,True
300,Bahrain,2021.0,National cyber security index,25.97,2.3011603375527425,True
301,Bahrain,2018.0,Logistics Performance Index (LPI) - Infrastructure Rating,3.29,3.637130801687764,True
302,Bahrain,2019.0,Individuals using the Internet (% of population),99.70149256,6.0,True
303,Bahrain,2019.0,Internet Exchange Points (IXPs) map,3.0,1.0462962962962965,True
304,Bahrain,2019.0,% of population covered by mobile 2G+ data connectivity,100.0,6.0,True
305,Bahrain,2019.0,GSMA Mobile Connectivity Index ,71.23,4.760447473318759,True
306,Bahrain,2021.0,Mobile download speed average ,78.82,2.9667794021383376,True
307,Bahrain,2020.0,Global Cybersecurity Index (GCI),77.86,4.139516129032258,True
308,Bahrain,2019.0,Mobile dowload speed at the slowest hour of the day,87.42061615,1.1163377972278878,True
309,Bahrain,2019.0,Spectrum Allocated to Mobile Providers,52.45,3.4939480633802824,True
310,Bahrain,2019.0,"Country, Industry, Skill Migration Data (Industry)",-416.68,4.159653859636856,True
311,Bahrain,2021.0,ISP internet download speed average ,76.3,2.42191280891745,True
312,Bahrain,2019.0,% of population covered by electricity,100.0,6.0,True
313,Bahrain,2020.0,Digital Work Ecosystem size,61.0,3.391304347826087,False
314,Bahrain,2021.0,Electricity Environmental Sustainability,66.1,3.92016806722689,True
315,Bahrain,2019.0,% of population covered by mobile 4G+ data connectivity,100.0,6.0,True
316,Bahrain,2019.0,"Country, Industry, Skill Migration Data (Country)",18.379999999999995,3.1287366724172063,True
317,Bahrain,2019.0,% of population covered by mobile 3G+ data connectivity,100.0,6.0,True
318,Bahrain,2020.0,Telecommunication Infrastructure Index (TII),0.8319,5.1595,True
319,Bangladesh,2017.0,Banking Ecosystem size,57.37,2.0692022409847706,True
320,Bangladesh,2018.0,Software Developer Ecosystem size,11776.0,1.0036969645810472,True
321,Bangladesh,2020.0,Digital Work Ecosystem size,105.0,1.4782608695652175,False
322,Bangladesh,2019.0,% of population covered by mobile 2G+ data connectivity,99.6,5.956850053937432,True
323,Bangladesh,2019.0,"Country, Industry, Skill Migration Data (Industry)",-2270.3699999999994,4.009993252035894,True
324,Bangladesh,2019.0,"Country, Industry, Skill Migration Data (Skill)",-17647.739999999994,4.495866546010054,True
325,Bangladesh,2019.0,% of population covered by mobile 3G+ data connectivity,95.0,5.671052631578948,True
326,Bangladesh,2019.0,Cellphone Signal Density,79.95999908,4.735423235345987,True
327,Bangladesh,2021.0,Average fixed broadband download speeds ,29.85,1.5925179211469531,True
328,Bangladesh,2019.0,% of population covered by electricity,92.2,5.581901545895108,True
329,Bangladesh,2021.0,ISP internet download speed average ,38.27,1.667618707604427,True
330,Bangladesh,2019.0,"Country, Industry, Skill Migration Data (Country)",-11.75,2.702678243162985,True
331,Bangladesh,2021.0,Electricity Environmental Sustainability,63.5,3.647058823529412,True
332,Bangladesh,2019.0,Mobile dowload speed at the slowest hour of the day,74.70111084,1.8268997911381328,True
