,Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,Sub-Pillar
30,Estonia,2019,UNDP Human Development Index (HDI) ,0.892,5.422735346358793,True,Culture
31,Italy,2019,UNDP Human Development Index (HDI) ,0.892,5.422735346358793,True,Culture
32,United Arab Emirates,2019,UNDP Human Development Index (HDI) ,0.89,5.404973357015987,True,Culture
33,Greece,2019,UNDP Human Development Index (HDI) ,0.888,5.38721136767318,True,Culture
34,Cyprus,2019,UNDP Human Development Index (HDI) ,0.887,5.378330373001776,True,Culture
35,Lithuania,2019,UNDP Human Development Index (HDI) ,0.882,5.333925399644761,True,Culture
36,Poland,2019,UNDP Human Development Index (HDI) ,0.88,5.316163410301954,True,Culture
37,Andorra,2019,UNDP Human Development Index (HDI) ,0.868,5.209591474245116,True,Culture
38,Latvia,2019,UNDP Human Development Index (HDI) ,0.866,5.19182948490231,True,Culture
39,Portugal,2019,UNDP Human Development Index (HDI) ,0.864,5.174067495559503,True,Culture
40,Slovakia,2019,UNDP Human Development Index (HDI) ,0.86,5.138543516873891,True,Culture
41,Hungary,2019,UNDP Human Development Index (HDI) ,0.854,5.085257548845471,True,Culture
42,Saudi Arabia,2019,UNDP Human Development Index (HDI) ,0.854,5.085257548845471,True,Culture
43,Bahrain,2019,UNDP Human Development Index (HDI) ,0.852,5.067495559502665,True,Culture
44,Chile,2019,UNDP Human Development Index (HDI) ,0.851,5.058614564831261,True,Culture
45,Croatia,2019,UNDP Human Development Index (HDI) ,0.851,5.058614564831261,True,Culture
46,Qatar,2019,UNDP Human Development Index (HDI) ,0.848,5.031971580817051,True,Culture
47,Argentina,2019,UNDP Human Development Index (HDI) ,0.845,5.005328596802842,True,Culture
48,Brunei Darussalam,2019,UNDP Human Development Index (HDI) ,0.838,4.943161634103019,True,Culture
49,Montenegro,2019,UNDP Human Development Index (HDI) ,0.829,4.86323268206039,True,Culture
50,Romania,2019,UNDP Human Development Index (HDI) ,0.828,4.854351687388988,True,Culture
51,Palau,2019,UNDP Human Development Index (HDI) ,0.826,4.836589698046181,True,Culture
52,Kazakhstan,2019,UNDP Human Development Index (HDI) ,0.825,4.827708703374778,True,Culture
53,Russian Federation,2019,UNDP Human Development Index (HDI) ,0.824,4.818827708703374,True,Culture
54,Belarus,2019,UNDP Human Development Index (HDI) ,0.823,4.809946714031971,True,Culture
55,Turkey,2019,UNDP Human Development Index (HDI) ,0.82,4.783303730017762,True,Culture
56,Uruguay,2019,UNDP Human Development Index (HDI) ,0.817,4.756660746003552,True,Culture
57,Bulgaria,2019,UNDP Human Development Index (HDI) ,0.816,4.747779751332148,True,Culture
58,Panama,2019,UNDP Human Development Index (HDI) ,0.815,4.7388987566607454,True,Culture
59,Bahamas,2019,UNDP Human Development Index (HDI) ,0.814,4.730017761989343,True,Culture
60,Barbados,2019,UNDP Human Development Index (HDI) ,0.814,4.730017761989343,True,Culture
61,Oman,2019,UNDP Human Development Index (HDI) ,0.813,4.721136767317939,True,Culture
62,Georgia,2019,UNDP Human Development Index (HDI) ,0.812,4.712255772646538,True,Culture
63,Costa Rica,2019,UNDP Human Development Index (HDI) ,0.81,4.694493783303731,True,Culture
64,Malaysia,2019,UNDP Human Development Index (HDI) ,0.81,4.694493783303731,True,Culture
65,Kuwait,2019,UNDP Human Development Index (HDI) ,0.806,4.658969804618118,True,Culture
66,Serbia,2019,UNDP Human Development Index (HDI) ,0.806,4.658969804618118,True,Culture
67,Mauritius,2019,UNDP Human Development Index (HDI) ,0.804,4.641207815275312,True,Culture
69,Seychelles,2019,UNDP Human Development Index (HDI) ,0.796,4.570159857904086,True,Culture
70,Trinidad and Tobago,2019,UNDP Human Development Index (HDI) ,0.796,4.570159857904086,True,Culture
71,Albania,2019,UNDP Human Development Index (HDI) ,0.795,4.561278863232682,True,Culture
72,Cuba,2019,UNDP Human Development Index (HDI) ,0.783,4.4547069271758435,True,Culture
73,Iran (Islamic Republic of),2019,UNDP Human Development Index (HDI) ,0.783,4.4547069271758435,True,Culture
74,Sri Lanka,2019,UNDP Human Development Index (HDI) ,0.782,4.445825932504441,True,Culture
75,Bosnia and Herzegovina,2019,UNDP Human Development Index (HDI) ,0.78,4.428063943161635,True,Culture
76,Grenada,2019,UNDP Human Development Index (HDI) ,0.779,4.419182948490231,True,Culture
77,Mexico,2019,UNDP Human Development Index (HDI) ,0.779,4.419182948490231,True,Culture
78,Saint Kitts and Nevis,2019,UNDP Human Development Index (HDI) ,0.779,4.419182948490231,True,Culture
79,Ukraine,2019,UNDP Human Development Index (HDI) ,0.779,4.419182948490231,True,Culture
80,Antigua and Barbuda,2019,UNDP Human Development Index (HDI) ,0.778,4.410301953818828,True,Culture
81,Peru,2019,UNDP Human Development Index (HDI) ,0.777,4.4014209591474245,True,Culture
82,Thailand,2019,UNDP Human Development Index (HDI) ,0.777,4.4014209591474245,True,Culture
83,Armenia,2019,UNDP Human Development Index (HDI) ,0.776,4.392539964476022,True,Culture
84,North Macedonia,2019,UNDP Human Development Index (HDI) ,0.774,4.374777975133215,True,Culture
85,Colombia,2019,UNDP Human Development Index (HDI) ,0.767,4.312611012433393,True,Culture
86,Brazil,2019,UNDP Human Development Index (HDI) ,0.765,4.2948490230905865,True,Culture
87,China,2019,UNDP Human Development Index (HDI) ,0.761,4.2593250444049735,True,Culture
88,Ecuador,2019,UNDP Human Development Index (HDI) ,0.759,4.2415630550621675,True,Culture
89,Saint Lucia,2019,UNDP Human Development Index (HDI) ,0.759,4.2415630550621675,True,Culture
90,Azerbaijan,2019,UNDP Human Development Index (HDI) ,0.756,4.214920071047958,True,Culture
91,Dominican Republic,2019,UNDP Human Development Index (HDI) ,0.756,4.214920071047958,True,Culture
92,Moldova (Republic of),2019,UNDP Human Development Index (HDI) ,0.75,4.161634103019538,True,Culture
93,Algeria,2019,UNDP Human Development Index (HDI) ,0.748,4.143872113676732,True,Culture
94,Lebanon,2019,UNDP Human Development Index (HDI) ,0.744,4.10834813499112,True,Culture
95,Fiji,2019,UNDP Human Development Index (HDI) ,0.743,4.099467140319716,True,Culture
96,Dominica,2019,UNDP Human Development Index (HDI) ,0.742,4.090586145648313,True,Culture
97,Maldives,2019,UNDP Human Development Index (HDI) ,0.74,4.072824156305506,True,Culture
98,Tunisia,2019,UNDP Human Development Index (HDI) ,0.74,4.072824156305506,True,Culture
99,Saint Vincent and the Grenadines,2019,UNDP Human Development Index (HDI) ,0.738,4.055062166962699,True,Culture
100,Suriname,2019,UNDP Human Development Index (HDI) ,0.738,4.055062166962699,True,Culture
101,Mongolia,2019,UNDP Human Development Index (HDI) ,0.737,4.046181172291297,True,Culture
102,Botswana,2019,UNDP Human Development Index (HDI) ,0.735,4.02841918294849,True,Culture
103,Jamaica,2019,UNDP Human Development Index (HDI) ,0.734,4.019538188277087,True,Culture
104,Jordan,2019,UNDP Human Development Index (HDI) ,0.729,3.975133214920071,True,Culture
105,Paraguay,2019,UNDP Human Development Index (HDI) ,0.728,3.966252220248668,True,Culture
106,Tonga,2019,UNDP Human Development Index (HDI) ,0.725,3.939609236234458,True,Culture
107,Libya,2019,UNDP Human Development Index (HDI) ,0.724,3.930728241563055,True,Culture
108,Uzbekistan,2019,UNDP Human Development Index (HDI) ,0.72,3.895204262877442,True,Culture
109,Bolivia (Plurinational State of),2019,UNDP Human Development Index (HDI) ,0.718,3.8774422735346357,True,Culture
110,Indonesia,2019,UNDP Human Development Index (HDI) ,0.718,3.8774422735346357,True,Culture
111,Philippines,2019,UNDP Human Development Index (HDI) ,0.718,3.8774422735346357,True,Culture
112,Belize,2019,UNDP Human Development Index (HDI) ,0.716,3.8596802841918296,True,Culture
113,Samoa,2019,UNDP Human Development Index (HDI) ,0.715,3.850799289520426,True,Culture
114,Turkmenistan,2019,UNDP Human Development Index (HDI) ,0.715,3.850799289520426,True,Culture
115,Venezuela (Bolivarian Republic of),2019,UNDP Human Development Index (HDI) ,0.711,3.815275310834813,True,Culture
116,South Africa,2019,UNDP Human Development Index (HDI) ,0.709,3.7975133214920067,True,Culture
117,"Palestine, State of",2019,UNDP Human Development Index (HDI) ,0.708,3.7886323268206037,True,Culture
118,Egypt,2019,UNDP Human Development Index (HDI) ,0.707,3.7797513321492007,True,Culture
119,Marshall Islands,2019,UNDP Human Development Index (HDI) ,0.704,3.753108348134991,True,Culture
120,Viet Nam,2019,UNDP Human Development Index (HDI) ,0.704,3.753108348134991,True,Culture
121,Gabon,2019,UNDP Human Development Index (HDI) ,0.703,3.7442273534635877,True,Culture
123,Kyrgyzstan,2019,UNDP Human Development Index (HDI) ,0.697,3.6909413854351683,True,Culture
124,Morocco,2019,UNDP Human Development Index (HDI) ,0.686,3.593250444049734,True,Culture
125,Guyana,2019,UNDP Human Development Index (HDI) ,0.682,3.557726465364121,True,Culture
126,Iraq,2019,UNDP Human Development Index (HDI) ,0.674,3.4866785079928957,True,Culture
127,El Salvador,2019,UNDP Human Development Index (HDI) ,0.673,3.4777975133214922,True,Culture
128,Tajikistan,2019,UNDP Human Development Index (HDI) ,0.668,3.4333925399644762,True,Culture
129,Cabo Verde,2019,UNDP Human Development Index (HDI) ,0.665,3.4067495559502667,True,Culture
130,Guatemala,2019,UNDP Human Development Index (HDI) ,0.663,3.3889875666074607,True,Culture
131,Nicaragua,2019,UNDP Human Development Index (HDI) ,0.66,3.3623445825932508,True,Culture
132,Bhutan,2019,UNDP Human Development Index (HDI) ,0.654,3.3090586145648317,True,Culture
133,Namibia,2019,UNDP Human Development Index (HDI) ,0.646,3.238010657193606,True,Culture
134,India,2019,UNDP Human Development Index (HDI) ,0.645,3.2291296625222023,True,Culture
135,Honduras,2019,UNDP Human Development Index (HDI) ,0.634,3.1314387211367674,True,Culture
136,Bangladesh,2019,UNDP Human Development Index (HDI) ,0.632,3.113676731793961,True,Culture
137,Kiribati,2019,UNDP Human Development Index (HDI) ,0.63,3.095914742451155,True,Culture
138,Sao Tome and Principe,2019,UNDP Human Development Index (HDI) ,0.625,3.0515097690941384,True,Culture
139,Micronesia (Federated States of),2019,UNDP Human Development Index (HDI) ,0.62,3.0071047957371224,True,Culture
140,Lao People's Democratic Republic,2019,UNDP Human Development Index (HDI) ,0.613,2.9449378330373,True,Culture
141,Eswatini (Kingdom of),2019,UNDP Human Development Index (HDI) ,0.611,2.927175843694494,True,Culture
142,Ghana,2019,UNDP Human Development Index (HDI) ,0.611,2.927175843694494,True,Culture
143,Vanuatu,2019,UNDP Human Development Index (HDI) ,0.609,2.909413854351687,True,Culture
144,Timor-Leste,2019,UNDP Human Development Index (HDI) ,0.606,2.8827708703374775,True,Culture
145,Nepal,2019,UNDP Human Development Index (HDI) ,0.602,2.847246891651865,True,Culture
146,Kenya,2019,UNDP Human Development Index (HDI) ,0.601,2.8383658969804615,True,Culture
147,Cambodia,2019,UNDP Human Development Index (HDI) ,0.594,2.7761989342806395,True,Culture
148,Equatorial Guinea,2019,UNDP Human Development Index (HDI) ,0.592,2.7584369449378325,True,Culture
149,Zambia,2019,UNDP Human Development Index (HDI) ,0.584,2.687388987566607,True,Culture
150,Myanmar,2019,UNDP Human Development Index (HDI) ,0.583,2.678507992895204,True,Culture
151,Angola,2019,UNDP Human Development Index (HDI) ,0.581,2.6607460035523975,True,Culture
152,Congo,2019,UNDP Human Development Index (HDI) ,0.574,2.598579040852575,True,Culture
153,Zimbabwe,2019,UNDP Human Development Index (HDI) ,0.571,2.5719360568383656,True,Culture
154,Solomon Islands,2019,UNDP Human Development Index (HDI) ,0.567,2.5364120781527526,True,Culture
155,Syrian Arab Republic,2019,UNDP Human Development Index (HDI) ,0.567,2.5364120781527526,True,Culture
156,Cameroon,2019,UNDP Human Development Index (HDI) ,0.563,2.50088809946714,True,Culture
157,Pakistan,2019,UNDP Human Development Index (HDI) ,0.557,2.4476021314387215,True,Culture
158,Papua New Guinea,2019,UNDP Human Development Index (HDI) ,0.555,2.429840142095915,True,Culture
159,Comoros,2019,UNDP Human Development Index (HDI) ,0.554,2.420959147424512,True,Culture
161,Mauritania,2019,UNDP Human Development Index (HDI) ,0.546,2.3499111900532865,True,Culture
162,Benin,2019,UNDP Human Development Index (HDI) ,0.545,2.341030195381883,True,Culture
163,Uganda,2019,UNDP Human Development Index (HDI) ,0.544,2.3321492007104796,True,Culture
164,Rwanda,2019,UNDP Human Development Index (HDI) ,0.543,2.323268206039077,True,Culture
165,Nigeria,2019,UNDP Human Development Index (HDI) ,0.539,2.287744227353464,True,Culture
166,Côte d'Ivoire,2019,UNDP Human Development Index (HDI) ,0.538,2.2788632326820606,True,Culture
167,Tanzania (United Republic of),2019,UNDP Human Development Index (HDI) ,0.529,2.198934280639432,True,Culture
168,Madagascar,2019,UNDP Human Development Index (HDI) ,0.528,2.1900532859680286,True,Culture
169,Lesotho,2019,UNDP Human Development Index (HDI) ,0.527,2.181172291296625,True,Culture
170,Djibouti,2019,UNDP Human Development Index (HDI) ,0.524,2.1545293072824157,True,Culture
171,Togo,2019,UNDP Human Development Index (HDI) ,0.515,2.074600355239787,True,Culture
172,Senegal,2019,UNDP Human Development Index (HDI) ,0.512,2.0479573712255776,True,Culture
173,Afghanistan,2019,UNDP Human Development Index (HDI) ,0.511,2.039076376554174,True,Culture
174,Haiti,2019,UNDP Human Development Index (HDI) ,0.51,2.0301953818827707,True,Culture
175,Sudan,2019,UNDP Human Development Index (HDI) ,0.51,2.0301953818827707,True,Culture
176,Gambia,2019,UNDP Human Development Index (HDI) ,0.496,1.905861456483126,True,Culture
177,Ethiopia,2019,UNDP Human Development Index (HDI) ,0.485,1.8081705150976908,True,Culture
178,Malawi,2019,UNDP Human Development Index (HDI) ,0.483,1.7904085257548843,True,Culture
179,Congo (Democratic Republic of the),2019,UNDP Human Development Index (HDI) ,0.48,1.7637655417406748,True,Culture
180,Guinea-Bissau,2019,UNDP Human Development Index (HDI) ,0.48,1.7637655417406748,True,Culture
181,Liberia,2019,UNDP Human Development Index (HDI) ,0.48,1.7637655417406748,True,Culture
182,Guinea,2019,UNDP Human Development Index (HDI) ,0.477,1.737122557726465,True,Culture
183,Yemen,2019,UNDP Human Development Index (HDI) ,0.47,1.6749555950266428,True,Culture
184,Eritrea,2019,UNDP Human Development Index (HDI) ,0.459,1.5772646536412078,True,Culture
185,Mozambique,2019,UNDP Human Development Index (HDI) ,0.456,1.5506216696269983,True,Culture
186,Burkina Faso,2019,UNDP Human Development Index (HDI) ,0.452,1.5150976909413854,True,Culture
187,Sierra Leone,2019,UNDP Human Development Index (HDI) ,0.452,1.5150976909413854,True,Culture
188,Mali,2019,UNDP Human Development Index (HDI) ,0.434,1.3552397868561277,True,Culture
189,Burundi,2019,UNDP Human Development Index (HDI) ,0.433,1.3463587921847244,True,Culture
190,South Sudan,2019,UNDP Human Development Index (HDI) ,0.433,1.3463587921847244,True,Culture
191,Chad,2019,UNDP Human Development Index (HDI) ,0.398,1.0355239786856127,True,Culture
192,Central African Republic,2019,UNDP Human Development Index (HDI) ,0.397,1.0266429840142097,True,Culture
193,Niger,2019,UNDP Human Development Index (HDI) ,0.394,1.0,True,Culture
