Country Name,agg_score,count_source,agg_score_wt
United Kingdom of Great Britain and Northern Ireland,5.5975,1,0.174921875
OECD members,5.542807442220333,2,0.3464254651387708
"Hong Kong, China",5.527231565473345,5,0.8636299321052101
"Congo, Democratic Rep.",5.483280876999999,1,0.17135252740624998
Arab World,5.437833519346597,1,0.16993229747958116
Germany France,5.434782608695652,1,0.16983695652173914
Lower middle income,5.412278226902495,1,0.16913369459070296
IDA & IBRD total,5.383962238406293,1,0.16824881995019667
Low & middle income,5.368051183873302,1,0.16775159949604068
Bulgaria (Rep.),5.35,1,0.1671875
Belgium Estonia,5.304347826086957,1,0.1657608695652174
Pacific island small states,5.289542480786022,1,0.16529820252456318
High-income Countries,5.180672268907562,1,0.16189600840336132
United States of America,5.084865937302422,11,1.7479226659477076
Small states,5.054010901938761,1,0.15793784068558628
"Korea, South",4.976546794316717,8,1.2441366985791793
Other small states,4.833791088700969,1,0.15105597152190528
Bahrain (Kingdom of),4.75,1,0.1484375
"Korea, Rep.",4.747143025638588,8,1.186785756409647
Switzerland,4.734041072061858,31,4.586102288559925
United Arab Emirates,4.661818800416084,29,4.224773287877076
"Hong Kong SAR, China",4.64145345666923,6,0.8702725231254806
New Caledonia,4.629590066860075,3,0.43402406876813204
United Kingdom,4.584821360853683,31,4.441545693327005
Finland,4.582148493180706,32,4.582148493180706
Korea (Rep. of),4.569295967527878,6,0.856742993911477
United States,4.550887292882034,18,2.5598741022461438
Qatar,4.5496731048960335,29,4.12314125131203
Bermuda,4.508616116307455,3,0.42268276090382395
Czech Republic,4.506345241447185,17,2.393995909518817
Germany,4.505466852034994,31,4.3646710129089
Lao People's Dem. Rep.,4.5,1,0.140625
Syrian Arab Rep.,4.5,1,0.140625
Eastern Europe and Central Asia,4.476890756302522,1,0.1399028361344538
Japan,4.469354005000859,32,4.469354005000859
Iceland,4.466047999102877,26,3.628663999271088
Georgia (Country),4.4615,1,0.139421875
Austria,4.45031623220382,31,4.31124384994745
Luxembourg,4.4484541987404,31,4.309440005029763
Spain,4.436134421885003,32,4.436134421885003
Singapore,4.428225088563871,29,4.013078986511008
Upper-middle-income Countries,4.413865546218487,1,0.1379332983193277
Denmark,4.412685505745232,32,4.412685505745232
Slovak Republic,4.397750036300656,8,1.099437509075164
Sweden,4.392981232336553,32,4.392981232336553
Ireland,4.369357238068188,31,4.232814824378558
Norway,4.341532201803056,32,4.341532201803056
"Taiwan, China",4.3377401835864555,5,0.6777719036853836
Saudi Arabia,4.337376274545172,29,3.9307472488065622
West Bank and Gaza,4.336301019526693,4,0.5420376274408366
Netherlands,4.326950820556272,32,4.326950820556272
Canada,4.279400076020868,29,3.8782063188939113
France,4.258364310880359,31,4.125290426165348
European Union (27 countries),4.257441340969736,1,0.13304504190530425
Macau (SAR),4.256971716450474,1,0.13303036613907732
New Zealand,4.248198841093148,25,3.318905344604022
Portugal,4.224339850277969,31,4.092329229956783
IDA blend,4.22249561954342,1,0.13195298811073186
Korea (Republic of),4.219409282700422,1,0.13185654008438819
Hong Kong,4.209126052941295,11,1.4468870806985703
Italy,4.2059519812548,30,3.943079982426375
Estonia,4.1991104374329655,30,3.9366660350934053
Malta,4.198430916309446,30,3.9360289840401057
Israel,4.182791895114055,30,3.921367401669426
Kuwait,4.179174952789236,27,3.5261788664159175
Viet Nam,4.175871050577487,9,1.1744637329749181
Bahrain,4.159475422860712,27,3.509557388038726
Australia,4.152625456162158,29,3.7633168196469557
North America,4.151088413725057,2,0.2594430258578161
Belgium,4.139967850630738,31,4.010593855298527
Kyrgyz Republic,4.139762916558683,5,0.6468379557122943
"Iran, Islamic Rep.",4.119951802599375,8,1.0299879506498437
Romania,4.112599971631314,30,3.8555624734043574
Greenland,4.09744261114064,3,0.38413524479443506
Chile,4.0740590742444365,28,3.5648016899638817
Slovenia,4.047870827100711,30,3.7948789004069168
Latvia,4.034020462986713,30,3.7818941840500435
Slovakia,4.027481961747367,21,2.6430350373967095
Russian Federation,4.020593944290109,21,2.638514775940384
Malaysia,4.012743879786745,30,3.7619473873000735
Greece,4.009886652075883,31,3.8845776941985117
Brunei Darussalam,4.007933579888974,22,2.7554543361736696
China,4.005723506939988,30,3.755365787756239
Croatia,4.004840332045086,29,3.6293865509158594
Poland,3.9944477143337025,32,3.9944477143337025
Thailand,3.9904145323768647,30,3.7410136241033105
Hungary,3.983862474725161,31,3.85936677239
"Egypt, Arab Rep.",3.9603571928843584,7,0.8663281359434534
Guam,3.9570477152193857,2,0.2473154822012116
Lithuania,3.931803970836037,30,3.6860662226587846
East and South Asia,3.8781512605042017,1,0.1211922268907563
Serbia,3.8704457190928974,29,3.507591432927938
North Macedonia,3.8578960195948855,22,2.652303513471484
Republic of Moldova,3.8415,1,0.120046875
IDA total,3.839529731430056,1,0.11998530410718924
Montenegro,3.822977948097301,26,3.106169582829057
Cyprus,3.806988856530021,30,3.569052052996895
Mauritius,3.799294722901603,29,3.443110842629578
Gibraltar,3.7578477097995115,2,0.23486548186246947
Kazakhstan,3.737513302659532,29,3.387121430535201
Georgia,3.7272719796454026,28,3.2613629821897274
Turks and Caicos Islands,3.7218919461809987,2,0.23261824663631242
Lao PDR,3.7021110250451224,6,0.6941458171959605
Costa Rica,3.6908112569686646,28,3.2294598498475815
Belarus,3.6756098769689496,27,3.1012958336925514
Panama,3.660697918840021,28,3.203110678985018
Oman,3.6472491561301172,26,2.96338993935572
IDA only,3.6456257633497775,1,0.11392580510468055
Czechia,3.6397298269789604,12,1.36489868511711
Bulgaria,3.6357448010996265,30,3.4085107510309
Ukraine,3.619032424688869,31,3.505937661417342
Turkey,3.6141328418679364,32,3.6141328418679364
Moldova (Republic of),3.6028481012658227,1,0.11258900316455696
British Virgin Islands,3.6020009806805233,2,0.2251250612925327
Mexico,3.582379157686686,31,3.470429809008977
Morocco,3.5769327837992835,29,3.2415953353181006
Albania,3.573273509127878,29,3.2382791176471395
Armenia,3.57100189517764,29,3.236220467504736
Colombia,3.565559862093084,30,3.3427123707122663
Tunisia,3.5505904260781813,29,3.2177225736333517
Small Island Developing States,3.542016806722689,1,0.11068802521008403
Fragile and conflict affected situations,3.537876996995317,1,0.11055865615610366
Uruguay,3.5370815645293994,27,2.984412570071681
Maldives,3.5155485312912247,20,2.1972178320570155
Dominican Republic,3.508139427562041,21,2.302216499337589
Brazil,3.500973037112822,30,3.2821622222932705
Trinidad and Tobago,3.4963498294008097,25,2.7315233042193827
Azerbaijan,3.4797762031355175,27,2.936061171395593
Iran (Islamic Republic of),3.479447535125937,8,0.8698618837814842
Least developed countries: UN classification,3.4688041199242248,1,0.10840012874763202
Bosnia and Herzegovina,3.461492832441912,28,3.028806228386673
Argentina,3.44759208184215,30,3.2321175767270156
Vietnam,3.4267608223315325,22,2.3558980653529287
Jordan,3.4029316751565197,27,2.8712236009133134
Aruba,3.3958677342162544,3,0.31836260008277384
Africa Western and Central,3.391785068931477,1,0.10599328340410866
World,3.381955533567129,2,0.21137222084794557
Monaco,3.374783758224018,8,0.8436959395560045
Lebanon,3.3639559437013076,27,2.8383378274979782
Uzbekistan,3.3535876317869393,25,2.6199903373335465
Mongolia,3.349057211306235,29,3.0350830977462753
Sri Lanka,3.3480594057970836,29,3.034178836503607
South Africa,3.343905109466498,27,2.8214199361123575
Moldova,3.3421696681309507,25,2.6110700532273055
Philippines,3.342079770884158,27,2.8198798066835082
India,3.3372604255409537,31,3.232971037242799
"Bahamas, The",3.328878730418418,5,0.5201373016278779
"Gambia, The",3.32694762614677,5,0.5198355665854328
Ecuador,3.3213128620639263,27,2.802357727366438
Lower-middle-income Countries,3.289915966386555,1,0.10280987394957984
"Korea, Dem. People's Rep.",3.286259993510686,1,0.10269562479720894
"Yemen, Rep.",3.2675783375568592,7,0.714782761340563
Paraguay,3.2558320494925996,25,2.5436187886660933
Cote d'Ivoire,3.254960618917512,13,1.3223277514352392
Liechtenstein,3.254276673330929,8,0.8135691683327323
Bolivia,3.2525379447678024,21,2.1344780262538703
Indonesia,3.248813344254986,30,3.0457625102390495
"Macedonia, FYR",3.247804746130115,5,0.5074694915828305
Algeria,3.2214570592246927,27,2.7181043937208345
South Korea,3.2134934710863856,6,0.6025300258286973
Macedonia,3.1739130434782608,1,0.09918478260869565
Pre-demographic dividend,3.1714599543818767,1,0.09910812357443365
Sub-Saharan Africa (IDA & IBRD countries),3.145657162125584,1,0.0983017863164245
Sub-Saharan Africa (excluding high income),3.145405409501681,1,0.09829391904692752
Suriname,3.1369053997891507,20,1.960565874868219
Iran,3.1339600348492667,11,1.0772987619794354
Puerto Rico,3.1263045192108216,5,0.48848508112669087
UA Emirates,3.100528683026908,1,0.09689152134459088
Ghana,3.098033136441731,27,2.6139654588727104
Botswana,3.0939706395201725,26,2.51385114461014
Nicaragua,3.0937383919451595,25,2.4169831187071558
Macao,3.071924564033772,1,0.09599764262605537
Jamaica,3.060320953151607,26,2.4865107744356805
Peru,3.048925223850849,27,2.572530657624154
Bangladesh,3.0371413387058093,27,2.5625880045330267
Heavily indebted poor countries (HIPC),3.0317671191063464,1,0.09474272247207333
Rwanda,3.02752934367004,27,2.5544778837215962
"Congo, Dem. Rep.",3.006388140676809,7,0.657647405773052
Seychelles,3.0055259998069728,13,1.2209949374215827
St. Vincent and the Grenadines,3.0,1,0.09375
St. Kitts and Nevis,3.0,1,0.09375
St. Lucia,2.9878798422742947,1,0.09337124507107171
Cayman Islands,2.9803285834058406,3,0.27940580469429754
Africa Eastern and Southern,2.979006094322729,1,0.09309394044758527
Guatemala,2.9690088425431025,27,2.505101210895743
Palau,2.9575,2,0.18484375
Kenya,2.953409248702921,30,2.7688211706589887
Egypt,2.95204548402545,22,2.029531270267497
Cambodia,2.947672182583921,26,2.394983648349436
Nepal,2.945609450753301,23,2.117156792728935
Cuba,2.9354916593539624,17,1.5594799440317926
El Salvador,2.9283793727035654,26,2.379308240321647
Cabo Verde,2.90455958248822,18,1.6338147651496238
Bhutan,2.903937365005168,22,1.9964569384410529
Côte d'Ivoire,2.897338028795735,11,0.9959599473985339
Senegal,2.893255327713005,26,2.3507699537668167
The Netherlands,2.889363688595231,1,0.09029261526860097
Gabon,2.881932537043484,23,2.071389011000004
Honduras,2.8717609596336557,28,2.512790839679449
Barbados,2.8499760821307305,18,1.603111546198536
South Asia,2.8498793162382143,1,0.0890587286324442
Low income,2.833351350907422,1,0.08854222971585694
Benin,2.812112448287246,27,2.3727198782423637
"Macao, China",2.733077730553162,3,0.25622603723935894
Laos,2.730404856019709,10,0.853251517506159
Pakistan,2.7294161923858407,30,2.5588276803617256
Cameroon,2.7243836810516564,27,2.298698730887335
Congo,2.7169948421187553,11,0.9339669769783221
Zimbabwe,2.7110228747576075,28,2.3721450154129067
Namibia,2.6930869334449166,25,2.103974166753841
Tanzania,2.6902074898991173,23,1.9335866333649905
Belize,2.685691386125816,17,1.4267735488793398
Bahamas,2.6815818630001864,13,1.0893926318438258
Kosovo,2.6811588453859074,2,0.16757242783661921
Nigeria,2.677199102424241,27,2.2588867426704535
Venezuela,2.674703588295523,17,1.4209362812819966
Taiwan,2.6730740134838724,5,0.4176678146068551
Fiji,2.672457759694693,19,1.5867717948187239
Myanmar,2.6621547334537383,18,1.4974620375677279
"Congo, Rep.",2.654654790068097,3,0.2488738865688841
Zambia,2.6545244003184654,26,2.156801075258753
Lesotho,2.6357287704209966,24,1.9767965778157475
Timor-Leste,2.6245253252092833,14,1.1482298297790614
Syrian Arab Republic,2.5864984819229973,12,0.969936930721124
Iraq,2.563470010569136,22,1.762385632266281
São Tomé and Principe,2.555555555555556,1,0.07986111111111112
Saint Vincent and the Grenadines,2.546789889556276,16,1.273394944778138
Mali,2.5392588441984834,26,2.0631478109112678
Malawi,2.522226913238298,26,2.049309367006117
"Micronesia, Fed. Sts.",2.5207129271888316,1,0.07877227897465099
Ethiopia,2.5129843335456274,21,1.649145968889318
Uganda,2.448374672082671,27,2.065816129569754
Vanuatu,2.4360984731491135,19,1.4464334684322862
Tajikistan,2.4071503166572272,18,1.3540220531196903
Sudan,2.4041539592869556,24,1.8031154694652167
French Polynesia,2.39666078252487,2,0.14979129890780438
Gambia,2.3785372568801506,14,1.040610049885066
Burkina Faso,2.374334075062839,23,1.7065526164514153
Dominican Rep.,2.373012508191671,4,0.2966265635239589
Angola,2.3569624345650326,24,1.7677218259237746
Kyrgyzstan,2.35009096185586,15,1.1016051383699343
Cape Verde,2.349556248781599,2,0.14684726554884994
"Congo, Democratic Republic",2.3463914105024246,8,0.5865978526256062
Afghanistan,2.3402926407262576,24,1.7552194805446932
Low-income Countries,2.3340336134453783,1,0.07293855042016807
Guinea-Bissau,2.318055744724855,16,1.1590278723624274
Eswatini,2.3046988107798123,14,1.008305729716168
Tonga,2.2728965964492827,15,1.0654202795856011
Samoa,2.265525219787669,15,1.06196494677547
Palestine,2.263639534438456,8,0.565909883609614
Comoros,2.262284465065643,18,1.2725350115994243
"Venezuela, RB",2.252636446999682,7,0.4927642227811804
Russia,2.241422351902539,7,0.49031113947868044
Oceania,2.239495798319328,1,0.069984243697479
Bolivia (Plurinational State of),2.2315716178055536,6,0.4184196783385413
United Republic of Tanzania,2.215,1,0.06921875
Togo,2.208122572275197,21,1.449080438055598
Lao People's Democratic Republic,2.1915,1,0.068484375
Mauritania,2.1755332230683995,23,1.563664504080412
USA,2.169415292353823,1,0.06779422788605696
Saint Lucia,2.145153010968568,15,1.0055404738915161
Bosnia & Herz.,2.1394302848575717,1,0.06685719640179912
Papua New Guinea,2.138846947999676,20,1.3367793424997976
Ant.& Barb.,2.1315394934111893,1,0.06661060916909967
Mozambique,2.098820259681482,21,1.3773507954159725
Tr.&Tobago,2.0916909966069595,1,0.06536534364396748
Latin America and the Caribbean,2.0913865546218484,1,0.06535582983193276
Sierra Leone,2.072022973464368,21,1.3597650763359914
St. Vincent & ...,2.0664404639785365,1,0.06457626449932927
Guinea,2.060391386144658,16,1.030195693072329
San Marino,2.058390261722266,6,0.3859481740729248
Guyana,2.0521911251100344,18,1.1543575078743944
Democratic Republic of the Congo,2.036,2,0.12725
State of Palestine,2.0153225806451616,1,0.0629788306451613
Middle East and North Africa,2.0126050420168067,1,0.06289390756302521
Madagascar,2.0112828596114265,23,1.445609555345713
The Bahamas,2.0002380102344404,1,0.06250743781982626
Haiti,1.9838661470117762,22,1.363907976070596
Libya,1.9512540720714247,19,1.1585571052924084
Sao Tome and Principe,1.9490090458660931,8,0.4872522614665233
Chad,1.9238751259881768,22,1.3226641491168716
Yemen,1.9118369477858383,14,0.8364286646563043
Sub-Saharan Africa,1.8580761968990043,2,0.11612976230618777
Panama (Rep.),1.85,1,0.0578125
Solomon Islands,1.822864253590856,14,0.7975031109459995
Brunei,1.7725903241135461,3,0.16618034288564495
Burma,1.7555432809910834,1,0.054860727530971355
Andorra,1.7432303195607304,4,0.2179037899450913
Saint Pierre and Miquelon,1.7136558927012682,1,0.05355174664691463
Liberia,1.7041256947221273,18,0.9585707032811965
Djibouti,1.6990159386617147,12,0.637130976998143
Burundi,1.6391245525377174,24,1.229343414403288
"Tanzania, United Republic of",1.6165611814345993,1,0.05051753691983123
Papua N.G.,1.615284463031642,1,0.050477639469738815
Central African Republic,1.6128614791315148,13,0.6552249758971779
Ivory Coast,1.5807622504537204,1,0.04939882032667876
Domin. Rep.,1.5517635918882664,1,0.048492612246508325
Micronesia (Federated States of),1.5305,1,0.047828125
R. of Congo,1.4842973250216995,1,0.04638429140692811
United States Virgin Islands,1.482302922236152,1,0.04632196631987975
Turkmenistan,1.4787672786053276,8,0.3696918196513319
Europe,1.4702391264429426,1,0.04594497270134196
S.T.&Principe,1.453720508166969,1,0.045428765880217784
Solomon Isl.,1.3836897340803282,1,0.04324030419001026
Martinique,1.3692870146407876,1,0.04279021920752461
Guadeloupe,1.3680144879578044,1,0.04275045274868139
Republic of the Union of Myanmar,1.3586020865563886,1,0.04245631520488714
Dominica,1.3546354707138661,7,0.2963265092186582
French Guiana,1.3512150768940283,1,0.042225471152938385
Swaziland,1.3387927980862628,3,0.12551182482058715
Niger,1.3301496993705146,16,0.6650748496852573
Reunion,1.3148127015460809,1,0.04108789692331503
Eq. Guinea,1.274599542334096,1,0.0398312356979405
Grenada,1.2645863839109703,7,0.27662827148052477
G.-Bissau,1.262763355164523,1,0.03946135484889134
Nauru,1.254199023572273,4,0.15677487794653414
Western Sahara,1.222043714546392,2,0.0763777321591495
South Sudan,1.2197446032033714,14,0.533638263901475
Antigua and Barbuda,1.2197078933482253,6,0.22869523000279224
C.A. Republic,1.218772192850943,1,0.03808663102659197
Cook Islands,1.2137497286763357,1,0.03792967902113549
Kiribati,1.2078891431881416,8,0.3019722857970354
Tuvalu,1.1550118106339011,5,0.18047059541154706
DR Congo,1.1344757824586458,1,0.03545236820183268
Niue,1.131977461417049,1,0.03537429566928278
The Gambia,1.1227736125986751,1,0.0350866753937086
Saint Helena,1.1222013629400425,1,0.03506879259187633
Montserrat,1.1202461168491489,2,0.0700153823030718
Syria,1.1007254151234331,2,0.06879533844521457
Congo (Democratic Republic of the),1.068565400843882,1,0.033392668776371315
Democratic People's Republic of Korea,1.0635,1,0.033234375
Africa,1.0585266370550304,1,0.0330789574079697
North Korea,1.054074069446716,1,0.03293981467020988
Saint Kitts and Nevis,1.0334231955659425,5,0.16147237430717853
Marshall Islands,1.017593956346987,4,0.12719924454337336
Tanzania (United Rep.),1.015,1,0.03171875
Democratic Republic of Congo,1.011162037791834,1,0.03159881368099481
Sample average,1.0,1,0.03125
European Union (28 countries),1.0,1,0.03125
Somalia,0.9449260672967316,7,0.20670257722116003
Equatorial Guinea,0.8946958235519684,5,0.13979622242999507
Dem. Rep. of the Congo,0.8198053862134507,3,0.076856754957511
Eritrea,0.6445361482582617,5,0.10070877316535339
American Samoa,0.6303777186147259,1,0.019699303706710185
Nepal (Republic of),0.4690188172043011,1,0.01465683803763441
Lao P.D.R.,0.4550403225806452,1,0.014220010080645162
Micronesia,0.31484220488147663,2,0.01967763780509229
Congo (Rep. of the),0.2655913978494624,1,0.0082997311827957
Central African Rep.,0.18844086021505377,1,0.00588877688172043
Dem. People's Rep. of Korea,0.1757392473118279,1,0.005491851478494622
Vatican,0.14285714285714285,1,0.004464285714285714
Asia Pacific,0.0,0,0.0
Upper-middle-income,0.0,0,0.0
CIS,0.0,0,0.0
Western Africa,0.0,0,0.0
Other Middle East,0.0,0,0.0
Central America,0.0,0,0.0
Eurasia,0.0,0,0.0
Other South America,0.0,0,0.0
Other Southern Africa,0.0,0,0.0
Other Caribbean,0.0,0,0.0
Other CIS,0.0,0,0.0
"Korea, Dem. Rep.",0.0,0,0.0
Other Asia & Pacific,0.0,0,0.0
Honduras (Rep.),0.0,0,0.0
High-income,0.0,0,0.0
Saint Christopher (St. Kitts) and Nevis,0.0,0,0.0
Europe and North America,0.0,0,0.0
Europe (other),0.0,0,0.0
Middle Africa,0.0,0,0.0
Timor-Leste (Dem. Rep.),0.0,0,0.0
Eastern Africa,0.0,0,0.0
South & Central America,0.0,0,0.0
East Asia and Pacific,0.0,0,0.0
Dominica (Commonwealth of),0.0,0,0.0
Other Northern Africa,0.0,0,0.0
Côte d'Ivoire (Rep.),0.0,0,0.0
Low-income,0.0,0,0.0
Netherlands Antilles,0.0,0,0.0
Lower-middle-income,0.0,0,0.0
Congo (Rep.),0.0,0,0.0
Macau,0.0,0,0.0
Middle East,0.0,0,0.0
