Country,Product Name,Company,Type,Platforms,HW/SW,Cost,PR/OS,URL,Notes,Wikipedia,Developer,Ads,Active,data_country,data_year
United States,SSE File Encryptor for PC,Paranoia Works,FileEncryption,Mac/Win/Lin,SW,Free,OS,http://paranoiaworks.mobi/ssefepc,Drag-and-drop interface for encrypting files and folders.,,,,A,,
United States,Stealth Messenger,Rockliffe,MessageEncryption,iOS/And,SW,Free,PR,http://stealth.im,"Encrypted, private, secure calls and chats.",,,,,,
United States,Store 'n' Go Secure Pro,Verbatim,USB,,HW,Pay,PR,http://verbatim.com/subcat/usb-drives/professional-usb-drives/store-n-go-secure-pro/products,Encrypted USB drive.,,Win,,A,,
United States,Strong VPN,"Strong Technology, LLC",VPN,Mac/Win/iOS/And,SW,Pay,PR,http://strongvpn.com,,,,,A,,
United States,SureSpot,2fours ,MessageEncryption,iOS/And,SW,Free,PR,http://surespot.me,Use by Daesh alleged.,http://en.wikipedia.org/wiki/Surespot,Adam Patacchiola,,A,,
United States,Syfer,Enkrypt Inc.,MessageEncryption,iOS,SW,Free,PR,http://getsyfer.com,Encrypts all messages and deletes them with no trace once read; uses double-layer peer-to-peer encryption.,,Oleg Poskotin ,,A,,
United States,Symantec Desktop Email Encryption,Symantec,MailEncryption,Mac/Win,SW,Pay,PR,http://symantec.com/content/en/us/enterprise/fact_sheets/b-encryption-solutions-for-email.pdf,"Automated encryption, decryption, digital signatures, and verification according to individual or centrally managed policies.",,,,A,,
United States,Symantec Endpoint Encryption,Symantec,DiskEncryption,Win,SW,Pay,PR,http://symantec.com/content/en/us/enterprise/fact_sheets/symantec-endpoint-encryption_DS_21276725.pdf,"Full-disk and removable media encryption for laptops, desktops and servers.",,,,A,,
United States,Symantec File Share Encryption,Symantec,CloudEncryption,Win,SW,Pay,PR,http://symantec.com/content/en/us/enterprise/fact_sheets/b-file-share-encryption.pdf,Policy-enforced file encryption for collaborating teams.,,,,A,,
United States,Symantec Gateway Email EncryptionSymantec,,MailEncryption,Win/Lotus/VMWare,SW,Pay,PR,http://symantec.com/content/en/us/enterprise/fact_sheets/b-encryption-solutions-for-email.pdf,"Automated e-mail encryption at the gateway, based on highly configurable policies with no need for additional client software.",,,,A,,
United States,Symantec Mobile Encryption for iOS,Symantec,MessageEncryption,iOS,SW,Free,PR,http://itunes.apple.com/us/app/symantec-mobile-encryption/id450235714?mt=8,Allows user to send and receive encrypted e-mail from devices running Apple® iOS software.,http://en.wikipedia.org/wiki/Symantec,,,A,,
United States,Symantec Mobile Encryption Solutions,Symantec,MailEncryption,iOS/And,SW,Pay,PR,http://symantec.com/content/en/us/enterprise/fact_sheets/b-encryption-solutions-for-email.pdf,Enables simple sending and receipt of encrypted messages.,,,,A,,
United States,Symantec PGP Command Line,Symantec,DevTools,,SW,Pay,PR,http://symantec.com/content/en/us/enterprise/fact_sheets/b-pgp_command_line.pdf,For integration into script-driven processes; automatically encrypts and decrypts data on-the-fly.,,,,A,,
United States,Symantec PGP Viewer for Android,Symantec,FileEncryption,And,SW,Pay,PR,http://play.google.com/store/apps/details?id=com.symantec.pgpviewersymantec&hl=en,"App is free, but requires a managed account on a Symantec Encryption Management Server with the LDAP Directory Synchronization feature enabled.",,,,A,,
United States,Symantec VIP Access,Symantec,Identification,And,SW,Free,PR,http://play.google.com/store/apps/details?id=com.verisign.mvip.main,"Dynamically generates a one-time use security code and push notifications for VIP-enabled accounts at organizations such as eBay, PayPal, E*TRADE.",,,,A,,
United States,Symphony,Symphony Communication Services LLC,Multi,Win,SW,Pay,PR,http://symphony.com,Cloud-based encrypted digital MessageEncryption system. Formerly Perzo. ,http://en.wikipedia.org/wiki/Symphony_Communication,David Gurlé ,,A,,
United States,Tahoe-LAFS,,CloudEncryption,Lin,SW,Free,OS,http://tahoe-lafs.org/trac/tahoe-lafs,Decentralized cloud storage.,http://en.wikipedia.org/wiki/Tahoe-LAFS,Brian Warner ,,A,,
United States,Tango,Tango,MessageEncryption,iOS/And,SW,Free,PR,http://tango.me,All SDK responses are always encrypted. ,http://en.wikipedia.org/wiki/Tango_%28application%29,"Uri Raz, Eric Setton ",,A,,
United States,TCG Opal SSC (Security Subsystem Class),Trusted Computing Group,DiskEncryption,,HW,Pay,PR,http://trustedcomputinggroup.org/solutions/data_protection,Licenses their proprietary TCG Opal SSC (Security Subsystem Class).,http://en.wikipedia.org/wiki/Trusted_Computing_Group,,,A,,
United States,TeamSpeak,"Teamspeak USA, Inc.",Multi,Mac/Win/iOS/And,SW,Pay,PR,http://teamspeak.com/teamspeak3,Secure MessageEncryption and file transfer.,http://en.wikipedia.org/wiki/TeamSpeak,,,A,,
United States,Telehash Secure Mesh Protocol,,DevTools,,SW,Free,OS,http://github.com/telehash/telehash.org/tree/master/v3,Interoperable private mesh networking standard.,,Jeremie Miller,,A,,
United States,TextFortress,Upfront Applications,MessageEncryption,iOS,SW,Pay,PR,http://johnceniza.com/apps/text-fortress,Permits password protection of messages,,John Ceniza,,A,,
United States,TigerText,TigerText ,MessageEncryption,iOS/And,SW,Pay,PR,http://tigertext.com,HIPAA-compliant MessageEncryption.,http://en.wikipedia.org/wiki/TigerText,,,A,,
United States,Tor,Tor Project,Circumvention,,SW,Free,OS,http://torproject.org,"Enables anonymous communication by directing Internet traffic through a free, worldwide, volunteer network of more than 6,000 relays to conceal a user's location and usage from anyone conducting network surveillance or traffic analysis.",http://en.wikipedia.org/wiki/Tor_%28anonymity_network%29,,,A,,
United States,Tor Browser Bundle,Tor Project,Browser,Mac/Win/Lin,SW,Free,OS,http://torproject.org/projects/torbrowser.html.en,"Modified Mozilla Firefox ESR web browser, the TorButton, TorLauncher, NoScript and HTTPS Everywhere Firefox extensions and the Tor proxy.",http://en.wikipedia.org/wiki/Tor_%28anonymity_network%29,,,A,,
United States,Tor Messenger,Tor Project,MessageEncryption,Mac/Win,SW,Free,OS,http://blog.torproject.org/blog/tor-messenger-beta-chat-over-tor-easily,Cross-platform chat program that aims to be secure by default and sends all of its traffic over Tor. Beta.,"http://en.wikipedia.org/wiki/The_Tor_Project,_Inc",,,A,,
United States,TorGuard Anonymous VPN,TorGuard,VPN,Mac/Win/Lin/iOS/And,SW,Pay,PR,http://torguard.net,,,,,A,,
United States,Tox,,MessageEncryption,Mac/Win/And/Lin,SW,Free,OS,http://tox.im,P2P instant MessageEncryption and video calling protocol.,http://en.wikipedia.org/wiki/Tox_%28software%29,Sean Qureshi ,No,A,,
United States,Trillian,Cerulean Studios ,MessageEncryption,Mac/Win/Lin/iOS/And,SW,Free,PR,http://trillian.im,Encrypts messages from user to user. 128-bit Blowfish.,http://en.wikipedia.org/wiki/Trillian_%28software%29,Scott Werndorfer,,A,,
United States,Trsst,,MessageEncryption,,SW,Free,OS,http://trsst.com,"Encrypted, anonymized, decentralized social networking platform. Envisioned as a Twitter replacement.",,Michael Powers  ,,A,,
United States,TruPax,,FileEncryption,Mac/Win/Lin,SW,Free,OS,http://coderslagoon.com,Packs files into VeraCrypt/TrueCrypt-compatible containers.,,Markus Hahn,,A,,
United States,TrustCall,KoolSpan,Telephone,iOS/And/BlackBerry,SW,Pay,PR,http://koolspan.com/features/trustcall-encrypted-phone-calls-and-MessageEncryption,"FIPS 140-2 certified, end-to-end 256-bit AES encryption for smartphones.",,,,A,,
United States,TrustText,KoolSpan,MessageEncryption,iOS/And/BlackBerry,SW,Pay,PR,http://koolspan.com/features/trusttext-secure-MessageEncryption,Encrypted mobile MessageEncryption.,,,,A,,
United States,Tunnel X,TunnelX ,MessageEncryption,iOS/And/Browsers,SW,Free,PR,http://tunnelx.com,"Uses AES, Twofish, and Serpent; and perfect forward secrecy (PFS).",,"Eric Liftin, Steve Schneider",,A,,
United States,Tunneler VPN Router,"Sochule, Inc ",Router,,HW,Pay,PR,http://anonabox.com/buy-anonabox-tunneler.html,Portable VPN router for use with Hide My Ass! VPN service.,,August Germar ,,A,,
United States,Turvali,SPPS Inc.,MessageEncryption,iOS,SW,Free,PR,http://turvali.com,Encrypts messages inside images and/or videos using steganography/SHA-256.,,Andrew Kostka,,A,,
United States,Twitter ,,MessageEncryption,iOS/And/Browsers,SW,Free,PR,http://twitter.com,"Online social networking service that enables users to send and read 140-character messages called ""tweets."" ",http://en.wikipedia.org/wiki/Twitter,Jack Dorsey ,,A,,
United States,Unified Archive,ZL Technologies,DiskEncryption,,SW,Pay,PR,http://zlti.com,Data is encrypted to support encryption standards such as Java Security and the Java Cryptography Engines (JCE).,http://en.wikipedia.org/wiki/ZL_Technologies,Kon Leong ,,A,,
United States,Universal Encrypted Email,,DevTools,,SW,Free,OS,http://github.com/tomrittervg/uee,Specification for an encryption e-mail solution.,,Tom Ritter ,,A,,
United States,Unseen,Bearch ,MessageEncryption,iOS/And,SW,Free,PR,http://getunseen.com,Anonymous social network.,,Michael Schramm. Munjal Budhabhatti,,A,,
United States,Unspyable,Unspyable.com,VPN,Mac/Win/Lin/iOS/And,SW,Pay,PR,http://unspyable.com,,,,,A,,
United States,Vaporstream,"VaporStream, Inc.",MessageEncryption,iOS/And,SW,Free,PR,http://vaporstream.com,HIPAA-compliant encrypted MessageEncryption.,,Avi Elkoni,,A,,
United States,VEIL Mobile Slick,TecSec  ,MessageEncryption,,SW,Pay,PR,http://tecsec.com,"Scalable, standards-based cryptographic key management framework.",,Jay Wack,,A,,
United States,Vera,Vera,FileEncryption,Mac/Win/iOS/And,SW,Pay,PR,http://vera.com,"AES 256-bit file encryption for enterprise; access control mechanisms include one-time view, auto-destruct, disable offline access.",,Chuck Holland,,A,,
United States,Viivo,"PKWare, Inc.",CloudEncryption,Mac/Win/iOS/And,SW,Pay,PR,http://viivo.com,Zero-value encryption.,"http://en.wikipedia.org/wiki/PKWARE,_Inc.",,,A,,
United States,Viking VPN,Viking VPN,VPN,Mac/Win/Lin/iOS/And,SW,Pay,PR,http://vikingvpn.com,,,,,A,,
United States,Virtru,Virtru Corporation ,MailEncryption,Mac/Win/iOS/And/Browsers,SW,Pay,PR,http://virtru.com,Founder is former NSA employee.,http://en.wikipedia.org/wiki/Virtru,"Will Ackerly, John Ackerly",,A,,
United States,Vormetric Data Security Platform,"Vormetric, Inc.  ",Network,,Both,Pay,PR,http://vormetric.com,Integrated data security management system,http://en.wikipedia.org/wiki/Vormetric,,,A,,
United States,Voxer,VoxerNet LLC ,MessageEncryption,iOS/And,SW,Pay,PR,http://voxer.com,"Send live or recorded voice, text messages and photos instantly; listen live or listen later.",http://en.wikipedia.org/wiki/Voxer,Tom Katis,,A,,
United States,VPN Unlimited,Simplex Solutions Inc. ,VPN,Mac/Win/Lin/iOS/And,SW,Pay,PR,http://vpnunlimitedapp.com,,,,,A,,
United States,VSee,Vsee,VideoCall,Mac/Win/iOS/And,SW,Pay,PR,http://vsee.com,HIPAA-compliant video telemedicine platform.,http://en.wikipedia.org/wiki/VSee,Milton Chen,,A,,
United States,Vuvuzela,,MessageEncryption,,SW,Free,OS,http://github.com/davidlazar/vuvuzela,Private MessageEncryption system that hides metadata.,,David Lazar,,A,,
United States,VyprVPN,Golden Frog,VPN,Mac/Win/iOS/And,SW,Pay,PR,http://www.goldenfrog.com/vyprvpn,,http://en.wikipedia.org/wiki/Golden_Frog_%28company%29,Ron and Carolyn Yokubaitis,,A,,
United States,Vysk Private Gallery,Vysk Communications ,FileEncryption,iOS,SW,Pay,OS,http://vysk.com/text-and-gallery-app,Secure photos and videos in a password-protected gallery.,,Michael Fiske ,,A,,
United States,Vysk Private Text,Vysk Communications ,MessageEncryption,iOS/And,SW,Pay,OS,http://vysk.com/text-and-gallery-app,Messages are encrypted end-to-end with AES-256 using elliptic-curve Diffie-Hellman (ECDH) key exchanges. ,,Michael Fiske ,,A,,
United States,Webcloak ,"Webcloak, LLC ",USB,,HW,Pay,PR,http://webcloak.com/index.php,"Creates a personal ""Internet desktop"" that allows you to anonymously browse, chat, access the cloud and use the internet without infection or detection. Uses customized version of 256-bit AES.",,Martin Dawson ,,A,,
United States,WebPG,Cure the Itch,DevTools,Browsers,SW,Free,OS,http://webpg.org,"A suite of tools to bring GnuPG/PGP (gpg, gnupg) to the browser.",,Kyle Huff ,,A,,
United States,Wemagin Privacy Gadget ,,USB,,HW,Pay,PR,http://wemagin.com,"Plug-and-play privacy device, with private browser, VPN, unlimited cloud storage; in development.",,Steve Kim,,A,,
United States,WhatsApp,WhatsApp Inc ,MessageEncryption,Mac/Win/iOS/And/BlackBerry,SW,Free,PR,http://whatsapp.com,Cross-platform instant MessageEncryption client; communications encrypted in transit.,http://en.wikipedia.org/wiki/WhatsApp,"Jan Koum, Brian Acton",,A,,
United States,Whisper,TigerText ,MessageEncryption,iOS/And,SW,Free,PR,http://whisper.sh,Anonymous secret-sharing and MessageEncryption.,http://en.wikipedia.org/wiki/Whisper_%28app%29,Sean Whiteley ,,A,,
United States,Whistle,"Vail Systems, Inc.",VoIP ,Mac/Win/iOS/And,SW,Free,PR,http://whistlephone.com,"Secure, encrypted calling.",,,,A,,
United States,Wickr,Wickr,MessageEncryption,iOS/And,SW,Free,PR,http://mywickr.com,"Allows users to exchange end-to-end encrypted and content-expiring messages, including photos, videos, and file attachments. ",http://en.wikipedia.org/wiki/Wickr,Nico Sell ,,A,,
United States,Wiper,"Wiper, Inc.",Multi,iOS/And,SW,Free,PR,http://gowiper.com,"Secure calling, erasable text messages, music streaming and sharing, and bitcoin payments.",,"Manlio Carelli, Alex Hoffman, Michael Coupak",,A,,
United States,WiTopia,"WiTopia, Inc.",VPN,Mac/Win/Lin/iOS/And/BlackBerry,SW,Pay,PR,http://witopia.net,,,,,A,,
United States,Yahoo! Messenger,Yahoo!,MessageEncryption,iOS/And,SW,Free,PR,http://messenger.yahoo.com,Users may now unsend messages. Encryption policy unavailable.,http://en.wikipedia.org/wiki/Yahoo!_Messenger,,,A,,
United States,Yik Yak,"Yik Yak, Inc. ",MessageEncryption,iOS/And,SW,Free,PR,http://yikyakapp.com,Enables users to send pseudo-anonymous messages to people in their physical vicinity.,http://en.wikipedia.org/wiki/Yik_Yak,"Tyler Droll, Brooks Buffington ",,A,,
United States,Yull Encryption,Yull Encryption LLC,FileEncryption,Win,SW,Free,PR,http://yullencryption.com,"Yull handles encryption in two parts that relate to each other: the setup is handled by the Yull class; then reads are submitted to the encryption class, Andromeda.",,Ronald Gans ,,A,,
United States,Zendo,Oscar Tango Papa LLC ,MessageEncryption,iOS/And,SW,Free,PR,http://web.zendo.com,One-time pad encryption MessageEncryption app.,,"Jack DeNeut, Tom Newbold",,A,,
United States,ZeroDB,ZeroDB,FileEncryption,,SW,Free,OS,http://github.com/zero-db/zerodb,End-to-end encrypted database protocol. Data can be stored on untrusted database servers without ever exposing the encryption key. Clients can execute remote queries against the encrypted data without downloading all of it or suffering an excessive performance hit.,,,,A,,
United States,Zfone,Zfone Project,VoIP ,Mac/Win/Lin,SW,Free,OS,http://zfoneproject.com,Works with existing VoIP client. Uses ZRTP protocol. Beta.,http://en.wikipedia.org/wiki/Zfone,Phil Zimmermann ,,A,,
United States,Zipzap ,,MessageEncryption,iOS,SW,Pay,PR,http://zipzap.com,MessageEncryption and voice calls. No mention of encryption on site.,,ZipZap LLC,,A,,
United States,ZixMail,Zix Corporation,MailEncryption,Win,SW,Pay,PR,http://zixcorp.com/email-encryption/zixmail,End-to-end e-mail encryption for enterprises.,,,,A,,
United States,Zoom,"Zoom Video Communications, Inc. ",VideoCall,Mac/Win/Lin/iOS/And,SW,Pay,PR,http://zoom.us,"Cloud video conferencing, online meetings, group MessageEncryption, and a software-defined conference room. Users may enable end-to-end encryption.",http://en.wikipedia.org/wiki/Zoom_Video_Communications,Eric Yuan,,A,,
