Pillar,Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,Sub-Pillar
Infrastructure,Cameroon,2019.0,International industrial designs by origin (Hague System),7.729054291853032e-08,1.0,True,Innovation Ecosystem
Infrastructure,Iran (Islamic Republic of),2019.0,International industrial designs by origin (Hague System),2.412140990654003e-08,1.0,True,Innovation Ecosystem
Infrastructure,New Zealand,2019.0,International industrial designs by origin (Hague System),4.016628843411725e-07,2.25,True,Innovation Ecosystem
Infrastructure,Dominican Republic (the),2019.0,International industrial designs by origin (Hague System),9.311891275847365e-08,1.0,True,Innovation Ecosystem
Infrastructure,Georgia,2019.0,International industrial designs by origin (Hague System),2.688055705115988e-07,2.25,True,Innovation Ecosystem
Infrastructure,Kazakhstan,2019.0,International industrial designs by origin (Hague System),5.401413323007271e-08,1.0,True,Innovation Ecosystem
Infrastructure,Lebanon,2019.0,International industrial designs by origin (Hague System),1.458638340688031e-07,2.25,True,Innovation Ecosystem
Infrastructure,Maldives,2019.0,International industrial designs by origin (Hague System),1.8833916870857715e-06,3.5,True,Innovation Ecosystem
Infrastructure,Oman,2019.0,International industrial designs by origin (Hague System),2.010053483503089e-07,2.25,True,Innovation Ecosystem
Infrastructure,Saudi Arabia,2019.0,International industrial designs by origin (Hague System),2.9181293425229895e-08,1.0,True,Innovation Ecosystem
Infrastructure,Syrian Arab Republic (the),2019.0,International industrial designs by origin (Hague System),5.8581855137382654e-08,1.0,True,Innovation Ecosystem
Infrastructure,Albania,2019.0,International industrial designs by origin (Hague System),0.0,1.0,True,Innovation Ecosystem
Infrastructure,Bahamas (the),2019.0,International industrial designs by origin (Hague System),0.0,1.0,True,Innovation Ecosystem
Infrastructure,Curaçao,2019.0,International industrial designs by origin (Hague System),0.0,1.0,True,Innovation Ecosystem
Infrastructure,Egypt,2019.0,International industrial designs by origin (Hague System),0.0,1.0,True,Innovation Ecosystem
Infrastructure,Malaysia,2019.0,International industrial designs by origin (Hague System),0.0,1.0,True,Innovation Ecosystem
Infrastructure,Malta,2019.0,International industrial designs by origin (Hague System),0.0,1.0,True,Innovation Ecosystem
Infrastructure,Seychelles,2019.0,International industrial designs by origin (Hague System),0.0,1.0,True,Innovation Ecosystem
Infrastructure,Turkmenistan,2019.0,International industrial designs by origin (Hague System),0.0,1.0,True,Innovation Ecosystem
