Pillar,Sub-Pillar,Country Name,agg_score,count_source,agg_score_wt
Foundations,Data Exchange,Serbia,3.05,1,0.33888888888888885
Foundations,Data Exchange,Singapore,4.0,1,0.4444444444444444
Foundations,Data Exchange,Slovakia,3.35,1,0.37222222222222223
Foundations,Data Exchange,Slovenia,3.45,1,0.38333333333333336
Foundations,Data Exchange,South Africa,3.0,1,0.3333333333333333
Foundations,Data Exchange,Sweden,3.65,1,0.4055555555555555
Foundations,Data Exchange,Switzerland,2.8,1,0.31111111111111106
Foundations,Data Exchange,Taiwan,5.5,1,0.611111111111111
Foundations,Data Exchange,Tanzania,2.0,1,0.2222222222222222
Foundations,Data Exchange,Thailand,2.7,1,0.3
Foundations,Data Exchange,The Bahamas,1.85,1,0.20555555555555555
Foundations,Data Exchange,Trinidad and Tobago,2.05,1,0.22777777777777775
Foundations,Data Exchange,Tunisia,2.1,1,0.23333333333333334
Foundations,Data Exchange,Turkey,2.85,1,0.31666666666666665
Foundations,Data Exchange,Ukraine,3.4,1,0.37777777777777777
Foundations,Data Exchange,United States,4.25,1,0.4722222222222222
Foundations,Data Exchange,Uruguay,3.75,1,0.41666666666666663
Foundations,Data Exchange,Venezuela,1.7,1,0.18888888888888888
Foundations,Data Exchange,Zambia,1.95,1,0.21666666666666665
Foundations,Data Exchange,Zimbabwe,1.65,1,0.18333333333333332
Foundations,Digital Legal Identity,-,0.0,0,0.0
Foundations,Digital Legal Identity,0.03,0.0,0,0.0
Foundations,Digital Legal Identity,Afghanistan,2.412,4,1.0719999999999998
Foundations,Digital Legal Identity,Albania,2.61275,4,1.1612222222222222
Foundations,Digital Legal Identity,Algeria,1.8745,3,0.6248333333333334
Foundations,Digital Legal Identity,Andorra,1.08775,2,0.2417222222222222
Foundations,Digital Legal Identity,Angola,1.3127499999999999,3,0.43758333333333327
Foundations,Digital Legal Identity,Antigua and Barbuda,1.4377499999999999,2,0.31949999999999995
Foundations,Digital Legal Identity,Argentina,2.01275,3,0.6709166666666666
Foundations,Digital Legal Identity,Armenia,2.01275,3,0.6709166666666666
Foundations,Digital Legal Identity,Australia,1.60025,2,0.3556111111111111
Foundations,Digital Legal Identity,Austria,1.6125,2,0.35833333333333334
Foundations,Digital Legal Identity,Azerbaijan,2.53775,4,1.1278888888888887
Foundations,Digital Legal Identity,Bahamas,1.001,1,0.11122222222222221
Foundations,Digital Legal Identity,"Bahamas, The",1.7333333333333334,2,0.3851851851851852
Foundations,Digital Legal Identity,Bahrain,1.96275,3,0.65425
Foundations,Digital Legal Identity,Bangladesh,1.612,3,0.5373333333333333
Foundations,Digital Legal Identity,Barbados,2.00025,3,0.66675
Foundations,Digital Legal Identity,Belarus,2.00025,3,0.66675
Foundations,Digital Legal Identity,Belgium,1.8877499999999998,3,0.6292499999999999
Foundations,Digital Legal Identity,Belize,2.4245,3,0.8081666666666667
Foundations,Digital Legal Identity,Benin,1.78775,3,0.5959166666666667
Foundations,Digital Legal Identity,Bhutan,2.78775,4,1.2389999999999999
Foundations,Digital Legal Identity,Bolivia,1.774875,3,0.591625
Foundations,Digital Legal Identity,Bosnia and Herzegovina,2.01275,3,0.6709166666666666
Foundations,Digital Legal Identity,Botswana,1.587375,3,0.529125
Foundations,Digital Legal Identity,Brazil,1.92525,3,0.6417499999999999
Foundations,Digital Legal Identity,Brunei Darussalam,2.012,3,0.6706666666666666
Foundations,Digital Legal Identity,Bulgaria,2.01275,3,0.6709166666666666
Foundations,Digital Legal Identity,Burkina Faso,1.6127500000000001,3,0.5375833333333333
Foundations,Digital Legal Identity,Burundi,1.6620000000000001,3,0.554
Foundations,Digital Legal Identity,Cabo Verde,1.95025,3,0.6500833333333333
Foundations,Digital Legal Identity,Cambodia,1.837,3,0.6123333333333333
Foundations,Digital Legal Identity,Cameroon,1.4995,3,0.49983333333333335
Foundations,Digital Legal Identity,Canada,1.6127500000000001,2,0.3583888888888889
Foundations,Digital Legal Identity,Central African Republic,1.6495,3,0.5498333333333333
Foundations,Digital Legal Identity,Chad,1.35025,3,0.4500833333333333
Foundations,Digital Legal Identity,Chile,1.9877500000000001,3,0.6625833333333333
Foundations,Digital Legal Identity,China,1.9877500000000001,3,0.6625833333333333
Foundations,Digital Legal Identity,Chinese Taipei,1.001,1,0.11122222222222221
Foundations,Digital Legal Identity,Colombia,2.01275,3,0.6709166666666666
Foundations,Digital Legal Identity,Comoros,1.712,3,0.5706666666666667
Foundations,Digital Legal Identity,"Congo, Dem. Rep.",1.2495,2,0.2776666666666667
Foundations,Digital Legal Identity,"Congo, Rep.",1.862,3,0.6206666666666667
Foundations,Digital Legal Identity,Costa Rica,1.92525,3,0.6417499999999999
Foundations,Digital Legal Identity,Croatia,1.9877500000000001,3,0.6625833333333333
Foundations,Digital Legal Identity,Cuba,1.9502499999999998,3,0.6500833333333332
Foundations,Digital Legal Identity,Cyprus,1.60025,3,0.5334166666666667
Foundations,Digital Legal Identity,Czech Republic,1.9752499999999997,3,0.6584166666666665
Foundations,Digital Legal Identity,Côte d'Ivoire,2.26275,4,1.0056666666666667
Foundations,Digital Legal Identity,Denmark,1.9127499999999997,3,0.6375833333333332
Foundations,Digital Legal Identity,Djibouti,1.437,3,0.479
Foundations,Digital Legal Identity,Dominica,1.96275,3,0.65425
Foundations,Digital Legal Identity,Dominican Republic,2.6127499999999997,4,1.161222222222222
Foundations,Digital Legal Identity,Ecuador,3.51275,4,1.561222222222222
Foundations,Digital Legal Identity,Egypt,1.001,1,0.11122222222222221
Foundations,Digital Legal Identity,"Egypt, Arab Rep.",2.316666666666667,2,0.5148148148148148
Foundations,Digital Legal Identity,El Salvador,2.862375,4,1.2721666666666667
Foundations,Digital Legal Identity,Equatorial Guinea,1.08775,2,0.2417222222222222
Foundations,Digital Legal Identity,Eritrea,1.137,3,0.379
Foundations,Digital Legal Identity,Estonia,2.01275,3,0.6709166666666666
Foundations,Digital Legal Identity,Eswatini,0.9995,1,0.11105555555555556
Foundations,Digital Legal Identity,Ethiopia,1.1877499999999999,3,0.3959166666666666
Foundations,Digital Legal Identity,Fiji,1.962,3,0.6539999999999999
Foundations,Digital Legal Identity,Finland,2.01275,3,0.6709166666666666
Foundations,Digital Legal Identity,France,1.95025,3,0.6500833333333333
Foundations,Digital Legal Identity,Gabon,1.60025,3,0.5334166666666667
Foundations,Digital Legal Identity,Gambia,1.001,1,0.11122222222222221
Foundations,Digital Legal Identity,"Gambia, The",1.9833333333333334,2,0.4407407407407407
Foundations,Digital Legal Identity,Georgia,2.01275,3,0.6709166666666666
Foundations,Digital Legal Identity,Germany,1.90025,3,0.6334166666666666
Foundations,Digital Legal Identity,Ghana,1.82525,3,0.6084166666666666
Foundations,Digital Legal Identity,Greece,1.87525,3,0.6250833333333333
Foundations,Digital Legal Identity,Grenada,1.8245,3,0.6081666666666666
Foundations,Digital Legal Identity,Guatemala,1.7995,3,0.5998333333333333
Foundations,Digital Legal Identity,Guinea,1.687,3,0.5623333333333334
Foundations,Digital Legal Identity,Guinea-Bissau,1.4120000000000001,3,0.4706666666666667
Foundations,Digital Legal Identity,Guyana,1.6995,2,0.37766666666666665
Foundations,Digital Legal Identity,Haiti,2.662,4,1.183111111111111
Foundations,Digital Legal Identity,Honduras,2.86275,4,1.2723333333333333
Foundations,Digital Legal Identity,"Hong Kong SAR, China",1.5627499999999999,3,0.5209166666666666
Foundations,Digital Legal Identity,Hungary,2.01275,3,0.6709166666666666
Foundations,Digital Legal Identity,Iceland,1.97525,3,0.6584166666666667
Foundations,Digital Legal Identity,India,2.77525,4,1.2334444444444446
Foundations,Digital Legal Identity,Indonesia,1.912,3,0.6373333333333333
Foundations,Digital Legal Identity,Iran,0.998,1,0.11088888888888888
Foundations,Digital Legal Identity,"Iran, Islamic Rep.",2.283333333333333,2,0.5074074074074073
Foundations,Digital Legal Identity,Iraq,2.012375,3,0.6707916666666667
Foundations,Digital Legal Identity,Ireland,1.6752500000000001,2,0.37227777777777776
Foundations,Digital Legal Identity,Israel,2.01275,3,0.6709166666666666
Foundations,Digital Legal Identity,Italy,1.95025,3,0.6500833333333333
Foundations,Digital Legal Identity,Jamaica,1.92525,3,0.6417499999999999
Foundations,Digital Legal Identity,Japan,1.95025,3,0.6500833333333333
Foundations,Digital Legal Identity,Jordan,1.7998750000000001,3,0.5999583333333334
Foundations,Digital Legal Identity,Kazakhstan,1.8252499999999998,3,0.6084166666666666
Foundations,Digital Legal Identity,Kenya,2.6127499999999997,4,1.161222222222222
Foundations,Digital Legal Identity,Kiribati,1.3995,2,0.311
Foundations,Digital Legal Identity,"Korea, DPR",0.998,1,0.11088888888888888
Foundations,Digital Legal Identity,"Korea, Dem. People's Rep.",2.1999999999999997,2,0.4888888888888888
Foundations,Digital Legal Identity,"Korea, Rep.",2.01275,3,0.6709166666666666
Foundations,Digital Legal Identity,Kosovo,1.9877500000000001,3,0.6625833333333333
Foundations,Digital Legal Identity,Kuwait,1.97525,3,0.6584166666666667
Foundations,Digital Legal Identity,Kyrgyz Republic,2.97525,4,1.3223333333333331
Foundations,Digital Legal Identity,Lao PDR,1.7995,3,0.5998333333333333
Foundations,Digital Legal Identity,Latvia,2.01275,3,0.6709166666666666
Foundations,Digital Legal Identity,Lebanon,1.837,3,0.6123333333333333
Foundations,Digital Legal Identity,Lesotho,2.63775,4,1.1723333333333332
Foundations,Digital Legal Identity,Liberia,2.337,4,1.0386666666666666
Foundations,Digital Legal Identity,Libya,1.4244999999999999,3,0.4748333333333333
Foundations,Digital Legal Identity,Liechtenstein,1.63775,3,0.5459166666666666
Foundations,Digital Legal Identity,Lithuania,2.01275,3,0.6709166666666666
Foundations,Digital Legal Identity,Luxembourg,1.53775,3,0.5125833333333333
Foundations,Digital Legal Identity,"Macao SAR, China",1.55025,3,0.5167499999999999
Foundations,Digital Legal Identity,"Macedonia, FYR",2.85,3,0.95
Foundations,Digital Legal Identity,Madagascar,1.6252499999999999,3,0.54175
Foundations,Digital Legal Identity,Malawi,2.712,4,1.2053333333333334
Foundations,Digital Legal Identity,Malaysia,2.00025,3,0.66675
Foundations,Digital Legal Identity,Maldives,3.1870000000000003,4,1.4164444444444444
Foundations,Digital Legal Identity,Mali,2.5627500000000003,4,1.139
Foundations,Digital Legal Identity,Malta,1.96275,3,0.65425
Foundations,Digital Legal Identity,Marshall Islands,1.7245000000000001,2,0.38322222222222224
Foundations,Digital Legal Identity,Mauritania,1.4995,3,0.49983333333333335
Foundations,Digital Legal Identity,Mauritius,1.96275,3,0.65425
Foundations,Digital Legal Identity,Mexico,3.10025,4,1.3778888888888887
Foundations,Digital Legal Identity,"Micronesia, Fed. Sts.",1.3495000000000001,2,0.2998888888888889
Foundations,Digital Legal Identity,Moldova,2.01275,3,0.6709166666666666
Foundations,Digital Legal Identity,Monaco,1.20025,3,0.40008333333333335
Foundations,Digital Legal Identity,Mongolia,2.8994999999999997,4,1.2886666666666664
Foundations,Digital Legal Identity,Montenegro,2.6127499999999997,4,1.161222222222222
Foundations,Digital Legal Identity,Morocco,1.68775,3,0.5625833333333333
Foundations,Digital Legal Identity,Mozambique,1.5245,3,0.5081666666666667
Foundations,Digital Legal Identity,Myanmar,1.5995000000000001,3,0.5331666666666667
Foundations,Digital Legal Identity,Namibia,1.8495,3,0.6164999999999999
Foundations,Digital Legal Identity,Nauru,1.6495,2,0.3665555555555555
Foundations,Digital Legal Identity,Nepal,2.46275,4,1.0945555555555555
Foundations,Digital Legal Identity,Netherlands,1.95025,3,0.6500833333333333
Foundations,Digital Legal Identity,New Zealand,1.66275,2,0.3695
Foundations,Digital Legal Identity,Nicaragua,1.8377499999999998,3,0.6125833333333333
Foundations,Digital Legal Identity,Niger,1.6252499999999999,3,0.54175
Foundations,Digital Legal Identity,Nigeria,1.1127500000000001,3,0.3709166666666667
Foundations,Digital Legal Identity,North Macedonia,1.001,1,0.11122222222222221
Foundations,Digital Legal Identity,Norway,1.9127499999999997,3,0.6375833333333332
Foundations,Digital Legal Identity,Oman,1.47525,3,0.49174999999999996
Foundations,Digital Legal Identity,Pakistan,2.35025,4,1.0445555555555555
Foundations,Digital Legal Identity,Palau,1.7495,2,0.3887777777777778
Foundations,Digital Legal Identity,Palestine,2.6995,4,1.1997777777777776
Foundations,Digital Legal Identity,Panama,1.8877499999999998,3,0.6292499999999999
Foundations,Digital Legal Identity,Papua New Guinea,1.7495,3,0.5831666666666666
Foundations,Digital Legal Identity,Paraguay,1.7627499999999998,3,0.5875833333333332
Foundations,Digital Legal Identity,Personal Card,0.0,0,0.0
Foundations,Digital Legal Identity,Peru,2.01275,3,0.6709166666666666
Foundations,Digital Legal Identity,Philippines,1.5627499999999999,2,0.34727777777777774
Foundations,Digital Legal Identity,Poland,1.98775,3,0.6625833333333333
Foundations,Digital Legal Identity,Portugal,2.01275,3,0.6709166666666666
Foundations,Digital Legal Identity,Qatar,1.78775,3,0.5959166666666667
Foundations,Digital Legal Identity,Romania,2.01275,3,0.6709166666666666
Foundations,Digital Legal Identity,Russian Federation,2.01275,3,0.6709166666666666
Foundations,Digital Legal Identity,Rwanda,1.76275,3,0.5875833333333333
Foundations,Digital Legal Identity,Samoa,1.487,2,0.33044444444444443
Foundations,Digital Legal Identity,San Marino,2.01275,3,0.6709166666666666
Foundations,Digital Legal Identity,Saudi Arabia,1.262,3,0.42066666666666663
Foundations,Digital Legal Identity,Senegal,1.6627499999999997,3,0.5542499999999999
Foundations,Digital Legal Identity,Serbia,1.97525,3,0.6584166666666667
Foundations,Digital Legal Identity,Seychelles,2.01275,3,0.6709166666666666
Foundations,Digital Legal Identity,Sierra Leone,2.63775,4,1.1723333333333332
Foundations,Digital Legal Identity,Singapore,1.55025,3,0.5167499999999999
Foundations,Digital Legal Identity,Slovak Republic,2.01275,3,0.6709166666666666
Foundations,Digital Legal Identity,Slovenia,2.01275,3,0.6709166666666666
Foundations,Digital Legal Identity,Solomon Islands,1.637,2,0.36377777777777776
Foundations,Digital Legal Identity,Somalia,0.7869999999999999,2,0.17488888888888887
Foundations,Digital Legal Identity,South Africa,1.6752500000000001,3,0.5584166666666667
Foundations,Digital Legal Identity,South Sudan,1.3495,3,0.4498333333333333
Foundations,Digital Legal Identity,Spain,1.9627499999999998,3,0.6542499999999999
Foundations,Digital Legal Identity,Sri Lanka,2.837375,4,1.2610555555555556
Foundations,Digital Legal Identity,St. Kitts and Nevis,1.9627499999999998,3,0.6542499999999999
Foundations,Digital Legal Identity,St. Lucia,1.9877500000000001,3,0.6625833333333333
Foundations,Digital Legal Identity,St. Vincent and the Grenadines,2.01275,3,0.6709166666666666
Foundations,Digital Legal Identity,Sudan,1.537,3,0.5123333333333333
Foundations,Digital Legal Identity,Suriname,1.937375,3,0.6457916666666667
Foundations,Digital Legal Identity,Swaziland,1.5666666666666667,2,0.34814814814814815
Foundations,Digital Legal Identity,Sweden,1.95025,3,0.6500833333333333
Foundations,Digital Legal Identity,Switzerland,1.7752499999999998,3,0.5917499999999999
Foundations,Digital Legal Identity,Syrian Arab Republic,1.887375,3,0.6291249999999999
Foundations,Digital Legal Identity,São Tomé and Principe,1.9877500000000001,3,0.6625833333333333
Foundations,Digital Legal Identity,"Taiwan, China",2.3,2,0.5111111111111111
Foundations,Digital Legal Identity,Tajikistan,1.8127499999999999,3,0.60425
Foundations,Digital Legal Identity,Tanzania,1.4248750000000001,3,0.47495833333333337
Foundations,Digital Legal Identity,Thailand,2.9002499999999998,4,1.289
Foundations,Digital Legal Identity,Timor-Leste,1.72525,3,0.5750833333333333
Foundations,Digital Legal Identity,Togo,1.7745,3,0.5914999999999999
Foundations,Digital Legal Identity,Tonga,1.9745,3,0.6581666666666666
Foundations,Digital Legal Identity,Trinidad and Tobago,2.00025,3,0.66675
Foundations,Digital Legal Identity,Tunisia,1.67525,3,0.5584166666666666
Foundations,Digital Legal Identity,Turkey,2.23775,4,0.9945555555555555
Foundations,Digital Legal Identity,Turkmenistan,1.6495,2,0.3665555555555555
Foundations,Digital Legal Identity,Tuvalu,1.487,2,0.33044444444444443
Foundations,Digital Legal Identity,Uganda,1.40025,3,0.46675
Foundations,Digital Legal Identity,Ukraine,1.9752499999999997,3,0.6584166666666665
Foundations,Digital Legal Identity,United Arab Emirates,1.787,3,0.5956666666666666
Foundations,Digital Legal Identity,United Kingdom,1.6127500000000001,2,0.3583888888888889
Foundations,Digital Legal Identity,United States,1.8,1,0.19999999999999998
Foundations,Digital Legal Identity,United States of America,1.001,1,0.11122222222222221
Foundations,Digital Legal Identity,Uruguay,2.01275,3,0.6709166666666666
Foundations,Digital Legal Identity,Uzbekistan,1.96275,3,0.65425
Foundations,Digital Legal Identity,Vanuatu,1.462,2,0.32488888888888884
Foundations,Digital Legal Identity,"Venezuela, RB",1.849875,3,0.616625
Foundations,Digital Legal Identity,Vietnam,1.9627499999999998,3,0.6542499999999999
Foundations,Digital Legal Identity,Yemen,0.998,1,0.11088888888888888
Foundations,Digital Legal Identity,"Yemen, Rep.",1.5166666666666666,2,0.337037037037037
Foundations,Digital Legal Identity,Zambia,1.31275,3,0.4375833333333333
Foundations,Digital Legal Identity,Zimbabwe,1.4877500000000001,3,0.4959166666666667
Foundations,Digital Payments,Afghanistan,1.3,8,1.1555555555555554
Foundations,Digital Payments,Albania,1.99375,8,1.7722222222222221
Foundations,Digital Payments,Algeria,1.9,8,1.6888888888888887
Foundations,Digital Payments,Arab world,1.89375,8,1.6833333333333333
Foundations,Digital Payments,Argentina,2.4625000000000004,8,2.188888888888889
Foundations,Digital Payments,Armenia,2.3625,8,2.0999999999999996
Foundations,Digital Payments,Australia,5.213166666666667,9,5.213166666666667
Foundations,Digital Payments,Austria,4.8374999999999995,8,4.299999999999999
Foundations,Digital Payments,Azerbaijan,1.7999999999999998,8,1.5999999999999996
Foundations,Digital Payments,Bahrain,3.8,8,3.3777777777777773
Foundations,Digital Payments,Bangladesh,2.1687499999999997,8,1.9277777777777774
Foundations,Digital Payments,Belarus,3.975,8,3.533333333333333
Foundations,Digital Payments,Belgium,5.056388888888889,9,5.056388888888889
Foundations,Digital Payments,Benin,1.9875,8,1.7666666666666666
Foundations,Digital Payments,Bolivia,2.3375,8,2.0777777777777775
Foundations,Digital Payments,Bosnia and Herzegovina,2.59375,8,2.3055555555555554
Foundations,Digital Payments,Botswana,2.525,8,2.244444444444444
Foundations,Digital Payments,Brazil,2.9749999999999996,8,2.644444444444444
Foundations,Digital Payments,Bulgaria,3.1875,8,2.833333333333333
Foundations,Digital Payments,Burkina Faso,2.2125,8,1.9666666666666666
Foundations,Digital Payments,Cambodia,1.55625,8,1.383333333333333
Foundations,Digital Payments,Cameroon,1.96875,8,1.75
Foundations,Digital Payments,Canada,5.297388888888889,9,5.297388888888889
Foundations,Digital Payments,Central African Republic,1.34375,8,1.1944444444444444
Foundations,Digital Payments,Chad,1.5687499999999999,8,1.3944444444444442
Foundations,Digital Payments,Chile,3.4124999999999996,8,3.0333333333333328
Foundations,Digital Payments,China,3.925,8,3.4888888888888885
Foundations,Digital Payments,Colombia,2.25,8,2.0
Foundations,Digital Payments,"Congo, Dem. Rep.",1.7562499999999999,8,1.561111111111111
Foundations,Digital Payments,"Congo, Rep.",1.61875,8,1.4388888888888887
Foundations,Digital Payments,Costa Rica,3.08125,8,2.7388888888888885
Foundations,Digital Payments,Cote d'Ivoire,2.2624999999999997,8,2.0111111111111106
Foundations,Digital Payments,Croatia,4.15,8,3.688888888888889
Foundations,Digital Payments,Cyprus,4.025,8,3.577777777777778
Foundations,Digital Payments,Czech Republic,4.4813888888888895,9,4.4813888888888895
Foundations,Digital Payments,Denmark,5.6402222222222225,9,5.6402222222222225
Foundations,Digital Payments,Developing,2.775,8,2.4666666666666663
Foundations,Digital Payments,Dominican Republic,2.475,8,2.2
Foundations,Digital Payments,East Asia & Pacific,3.5875,8,3.1888888888888887
Foundations,Digital Payments,East Asia & Pacific (excluding high income),3.4499999999999997,8,3.0666666666666664
Foundations,Digital Payments,Ecuador,2.16875,8,1.9277777777777778
Foundations,Digital Payments,"Egypt, Arab Rep.",1.71875,8,1.5277777777777777
Foundations,Digital Payments,El Salvador,1.7625000000000002,8,1.5666666666666667
Foundations,Digital Payments,Estonia,5.2378888888888895,9,5.2378888888888895
Foundations,Digital Payments,Ethiopia,1.56875,8,1.3944444444444444
Foundations,Digital Payments,Euro area,4.7375,8,4.21111111111111
Foundations,Digital Payments,Europe & Central Asia,4.075,8,3.6222222222222222
Foundations,Digital Payments,Europe & Central Asia (excluding high income),3.2125,8,2.855555555555555
Foundations,Digital Payments,Finland,5.560833333333332,9,5.560833333333332
Foundations,Digital Payments,France,4.75,8,4.222222222222222
Foundations,Digital Payments,Gabon,2.9749999999999996,8,2.644444444444444
Foundations,Digital Payments,Georgia,2.7124999999999995,8,2.4111111111111105
Foundations,Digital Payments,Germany,5.173333333333334,9,5.173333333333334
Foundations,Digital Payments,Ghana,2.725,8,2.422222222222222
Foundations,Digital Payments,Greece,3.4937499999999995,8,3.1055555555555547
Foundations,Digital Payments,Guatemala,2.10625,8,1.8722222222222222
Foundations,Digital Payments,Guinea,1.64375,8,1.461111111111111
Foundations,Digital Payments,Haiti,2.0,8,1.7777777777777777
Foundations,Digital Payments,High income,4.7875000000000005,8,4.2555555555555555
Foundations,Digital Payments,High income: OECD,4.86875,8,4.3277777777777775
Foundations,Digital Payments,Honduras,2.1375,8,1.9000000000000001
Foundations,Digital Payments,"Hong Kong SAR, China",4.4,8,3.9111111111111114
Foundations,Digital Payments,Hungary,3.63125,8,3.227777777777778
Foundations,Digital Payments,India,2.425,8,2.1555555555555554
Foundations,Digital Payments,Indonesia,2.2812499999999996,8,2.0277777777777772
Foundations,Digital Payments,"Iran, Islamic Rep.",4.35625,8,3.8722222222222222
Foundations,Digital Payments,Iraq,1.70625,8,1.5166666666666666
Foundations,Digital Payments,Ireland,4.7125,8,4.188888888888889
Foundations,Digital Payments,Israel,4.5062500000000005,8,4.0055555555555555
Foundations,Digital Payments,Italy,4.3500000000000005,8,3.866666666666667
Foundations,Digital Payments,Japan,4.41875,8,3.9277777777777776
Foundations,Digital Payments,Jordan,1.9937499999999997,8,1.772222222222222
Foundations,Digital Payments,Kazakhstan,2.94375,8,2.6166666666666667
Foundations,Digital Payments,Kenya,4.03125,8,3.583333333333333
Foundations,Digital Payments,"Korea, Rep.",5.114666666666667,9,5.114666666666667
Foundations,Digital Payments,Kosovo,2.3187499999999996,8,2.061111111111111
Foundations,Digital Payments,Kuwait,3.63125,8,3.227777777777778
Foundations,Digital Payments,Kyrgyz Republic,2.0562500000000004,8,1.827777777777778
Foundations,Digital Payments,Lao PDR,1.6500000000000001,8,1.4666666666666668
Foundations,Digital Payments,Latin America & Caribbean,2.56875,8,2.283333333333333
Foundations,Digital Payments,Latin America & Caribbean (excluding high income),2.5375,8,2.2555555555555555
Foundations,Digital Payments,Latvia,4.76875,8,4.238888888888889
Foundations,Digital Payments,Lebanon,2.1875,8,1.9444444444444444
Foundations,Digital Payments,Lesotho,2.44375,8,2.172222222222222
