Pillar,Sub-Pillar,Country Name,agg_score,count_source,agg_score_wt
Government,Capabilities,Switzerland,5.5,1,1.375
Government,Capabilities,Taiwan,4.85,1,1.2125
Government,Capabilities,Thailand,3.125,1,0.78125
Government,Capabilities,Trinidad and Tobago,3.8,1,0.95
Government,Capabilities,Tunisia,4.125,1,1.03125
Government,Capabilities,Turkey,3.1,1,0.775
Government,Capabilities,Uganda,3.1500000000000004,1,0.7875000000000001
Government,Capabilities,Ukraine,5.375,1,1.34375
Government,Capabilities,United Arab Emirates,2.675,1,0.66875
Government,Capabilities,United Kingdom,4.15,1,1.0375
Government,Capabilities,United States,4.55,1,1.1375
Government,Capabilities,Uruguay,3.075,1,0.76875
Government,Capabilities,Uzbekistan,1.375,1,0.34375
Government,Capabilities,Venezuela,3.575,1,0.89375
Government,Capabilities,Vietnam,4.725,1,1.18125
Government,Digital Public Services,Afghanistan,3.19025,2,1.595125
Government,Digital Public Services,Albania,5.216,2,2.608
Government,Digital Public Services,Algeria,2.07825,2,1.039125
Government,Digital Public Services,Andorra,3.48575,2,1.742875
Government,Digital Public Services,Angola,3.3515,2,1.67575
Government,Digital Public Services,Antigua and Barbuda,3.338,2,1.669
Government,Digital Public Services,Argentina,4.953666666666666,3,3.7152499999999993
Government,Digital Public Services,Armenia,4.625,2,2.3125
Government,Digital Public Services,Australia,4.649447368421052,4,4.649447368421052
Government,Digital Public Services,Austria,5.2755,3,3.956625
Government,Digital Public Services,Azerbaijan,4.491,2,2.2455
Government,Digital Public Services,Bahamas,4.23875,2,2.119375
Government,Digital Public Services,Bahrain,4.904999999999999,2,2.4524999999999997
Government,Digital Public Services,Bangladesh,4.068666666666666,3,3.0515
Government,Digital Public Services,Barbados,3.9292499999999997,2,1.9646249999999998
Government,Digital Public Services,Belarus,4.639749999999999,2,2.3198749999999997
Government,Digital Public Services,Belgium,4.284000000000001,2,2.1420000000000003
Government,Digital Public Services,Belize,2.4057500000000003,2,1.2028750000000001
Government,Digital Public Services,Benin,3.6485000000000003,2,1.8242500000000001
Government,Digital Public Services,Bhutan,4.2835,2,2.14175
Government,Digital Public Services,Bolivia,3.944,2,1.972
Government,Digital Public Services,Bosnia and Herzegovina,3.856,2,1.928
Government,Digital Public Services,Botswana,2.83425,2,1.417125
Government,Digital Public Services,Brazil,5.4384999999999994,2,2.7192499999999997
Government,Digital Public Services,Brunei Darussalam,3.95725,2,1.978625
Government,Digital Public Services,Bulgaria,5.1587499999999995,2,2.5793749999999998
Government,Digital Public Services,Burkina Faso,3.4415,2,1.72075
Government,Digital Public Services,Burundi,2.7155,2,1.35775
Government,Digital Public Services,Cabo Verde,3.29175,2,1.645875
Government,Digital Public Services,Cambodia,3.174,2,1.587
Government,Digital Public Services,Cameroon,3.2182500000000003,2,1.6091250000000001
Government,Digital Public Services,Canada,4.844559210526316,4,4.844559210526316
Government,Digital Public Services,Central African Republic,1.6807499999999997,2,0.8403749999999999
Government,Digital Public Services,Chad,2.15475,2,1.077375
Government,Digital Public Services,Chile,5.155,3,3.86625
Government,Digital Public Services,China,4.820776315789473,4,4.820776315789473
Government,Digital Public Services,Colombia,5.08425,2,2.542125
Government,Digital Public Services,Comoros,1.60625,2,0.803125
Government,Digital Public Services,Congo,2.4785000000000004,2,1.2392500000000002
Government,Digital Public Services,Costa Rica,4.343,2,2.1715
Government,Digital Public Services,Croatia,5.1145,2,2.55725
Government,Digital Public Services,Cuba,2.5397499999999997,2,1.2698749999999999
Government,Digital Public Services,Cyprus,5.5575,2,2.77875
Government,Digital Public Services,Czech Republic,4.62425,2,2.312125
Government,Digital Public Services,Côte d'Ivoire,3.14425,2,1.572125
Government,Digital Public Services,Democratic People's Republic of Korea,1.13325,2,0.566625
Government,Digital Public Services,Democratic Republic of the Congo,1.8295,2,0.91475
Government,Digital Public Services,Denmark,5.336500000000001,3,4.002375000000001
Government,Digital Public Services,Djibouti,2.0945,2,1.04725
Government,Digital Public Services,Dominica,3.0105,2,1.50525
Government,Digital Public Services,Dominican Republic,4.8462499999999995,2,2.4231249999999998
Government,Digital Public Services,Ecuador,5.0235,2,2.51175
Government,Digital Public Services,Egypt,3.70625,2,1.853125
Government,Digital Public Services,El Salvador,4.13775,2,2.068875
Government,Digital Public Services,Equatorial Guinea,1.34025,2,0.670125
Government,Digital Public Services,Eritrea,1.0295,2,0.51475
Government,Digital Public Services,Estonia,5.561833333333333,3,4.171375
Government,Digital Public Services,Eswatini,3.3515,2,1.67575
Government,Digital Public Services,Ethiopia,2.745,2,1.3725
Government,Digital Public Services,Fiji,3.4255,2,1.71275
Government,Digital Public Services,Finland,5.8075,2,2.90375
Government,Digital Public Services,France,5.012223684210526,4,5.012223684210526
Government,Digital Public Services,Gabon,2.49325,2,1.246625
Government,Digital Public Services,Gambia,1.16275,2,0.581375
Government,Digital Public Services,Georgia (Country),4.07775,2,2.038875
Government,Digital Public Services,Germany,3.8377434210526316,4,3.8377434210526316
Government,Digital Public Services,Ghana,4.16575,2,2.082875
Government,Digital Public Services,Greece,4.728999999999999,2,2.3644999999999996
Government,Digital Public Services,Grenada,2.6862500000000002,2,1.3431250000000001
Government,Digital Public Services,Guatemala,3.5295,2,1.76475
Government,Digital Public Services,Guinea,2.31775,2,1.158875
Government,Digital Public Services,Guinea-Bissau,1.37,2,0.685
Government,Digital Public Services,Guyana,3.29275,2,1.646375
Government,Digital Public Services,Haiti,2.036,2,1.018
Government,Digital Public Services,Honduras,3.382,2,1.691
Government,Digital Public Services,Hong Kong,5.020263157894737,2,2.5101315789473686
Government,Digital Public Services,Hungary,4.5642499999999995,2,2.2821249999999997
Government,Digital Public Services,Iceland,4.9197500000000005,2,2.4598750000000003
Government,Digital Public Services,India,4.3453289473684205,4,4.3453289473684205
Government,Digital Public Services,Indonesia,4.617333333333334,3,3.463
Government,Digital Public Services,Iran,2.8421052631578947,1,0.7105263157894737
Government,Digital Public Services,Iran (Islamic Republic of),3.6312499999999996,2,1.8156249999999998
Government,Digital Public Services,Iraq,2.612,2,1.306
Government,Digital Public Services,Ireland,5.06925,2,2.534625
Government,Digital Public Services,Israel,4.488298245614035,3,3.366223684210526
Government,Digital Public Services,Italy,5.127000000000001,2,2.5635000000000003
Government,Digital Public Services,Jamaica,2.893,2,1.4465
Government,Digital Public Services,Japan,4.596644736842105,4,4.596644736842105
Government,Digital Public Services,Jordan,2.73025,2,1.365125
Government,Digital Public Services,Kazakhstan,5.094166666666666,3,3.8206249999999997
Government,Digital Public Services,Kenya,4.387833333333333,3,3.2908749999999998
Government,Digital Public Services,Kiribati,3.634,2,1.817
Government,Digital Public Services,Kuwait,5.365,2,2.6825
Government,Digital Public Services,Kyrgyzstan,4.4035,2,2.20175
Government,Digital Public Services,Lao People's Democratic Republic,2.021,2,1.0105
Government,Digital Public Services,Latvia,3.91425,2,1.957125
Government,Digital Public Services,Lebanon,2.87725,2,1.438625
Government,Digital Public Services,Lesotho,2.74525,2,1.372625
Government,Digital Public Services,Liberia,2.213,2,1.1065
Government,Digital Public Services,Libya,1.19225,2,0.596125
Government,Digital Public Services,Liechtenstein,4.16475,2,2.082375
Government,Digital Public Services,Lithuania,4.9775,2,2.48875
Government,Digital Public Services,Luxembourg,4.66775,2,2.333875
Government,Digital Public Services,Madagascar,2.4645,2,1.23225
Government,Digital Public Services,Malawi,3.1005000000000003,2,1.5502500000000001
Government,Digital Public Services,Malaysia,5.026666666666666,3,3.7699999999999996
Government,Digital Public Services,Maldives,3.1895,2,1.59475
Government,Digital Public Services,Mali,2.67125,2,1.335625
Government,Digital Public Services,Malta,5.11275,2,2.556375
Government,Digital Public Services,Marshall Islands,2.9245,2,1.46225
Government,Digital Public Services,Mauritania,1.488,2,0.744
Government,Digital Public Services,Mauritius,4.3572500000000005,2,2.1786250000000003
Government,Digital Public Services,Mexico,5.1122499999999995,2,2.5561249999999998
Government,Digital Public Services,Micronesia (Federated States of),2.7155,2,1.35775
Government,Digital Public Services,Monaco,3.099,2,1.5495
Government,Digital Public Services,Mongolia,3.8412499999999996,2,1.9206249999999998
Government,Digital Public Services,Montenegro,3.722,2,1.861
Government,Digital Public Services,Morocco,3.764,3,2.823
Government,Digital Public Services,Mozambique,3.6035000000000004,2,1.8017500000000002
Government,Digital Public Services,Myanmar,2.30175,2,1.150875
Government,Digital Public Services,Namibia,3.55875,2,1.779375
Government,Digital Public Services,Nauru,1.9325,2,0.96625
Government,Digital Public Services,Nepal,2.9225000000000003,2,1.4612500000000002
Government,Digital Public Services,Netherlands,5.162,3,3.8715
Government,Digital Public Services,New Zealand,5.394166666666667,3,4.045625
Government,Digital Public Services,Nicaragua,3.67725,2,1.838625
Government,Digital Public Services,Niger,2.47925,2,1.239625
Government,Digital Public Services,Nigeria,3.7895000000000003,3,2.8421250000000002
Government,Digital Public Services,North Korea,6.0,1,1.5
Government,Digital Public Services,North Macedonia,4.93625,2,2.468125
Government,Digital Public Services,Norway,5.108833333333333,3,3.831625
Government,Digital Public Services,Oman,5.2155000000000005,2,2.6077500000000002
Government,Digital Public Services,Pakistan,4.1500701754385965,3,3.1125526315789473
Government,Digital Public Services,Palau,2.4947500000000002,2,1.2473750000000001
Government,Digital Public Services,Panama,4.0169999999999995,2,2.0084999999999997
Government,Digital Public Services,Papua New Guinea,2.0945,2,1.04725
Government,Digital Public Services,Paraguay,4.639749999999999,2,2.3198749999999997
Government,Digital Public Services,Peru,4.787,2,2.3935
Government,Digital Public Services,Philippines,4.6985,2,2.34925
Government,Digital Public Services,Poland,5.291833333333334,3,3.9688750000000006
Government,Digital Public Services,Portugal,5.14175,2,2.570875
Government,Digital Public Services,Qatar,4.401,3,3.30075
Government,Digital Public Services,Republic of Korea,6.0,2,3.0
Government,Digital Public Services,Republic of Moldova,4.787,2,2.3935
Government,Digital Public Services,Romania,4.8325,2,2.41625
Government,Digital Public Services,Russia,4.558684210526316,2,2.279342105263158
Government,Digital Public Services,Russian Federation,5.2165,2,2.60825
Government,Digital Public Services,Rwanda,4.1215,2,2.06075
Government,Digital Public Services,Saint Kitts and Nevis,2.8185000000000002,2,1.4092500000000001
Government,Digital Public Services,Saint Lucia,2.93825,2,1.469125
Government,Digital Public Services,Saint Vincent and the Grenadines,3.33725,2,1.668625
Government,Digital Public Services,Samoa,2.28675,2,1.143375
Government,Digital Public Services,San Marino,2.47975,2,1.239875
Government,Digital Public Services,Sao Tome and Principe,2.1237500000000002,2,1.0618750000000001
Government,Digital Public Services,Saudi Arabia,4.2661513157894735,4,4.2661513157894735
Government,Digital Public Services,Senegal,3.3365,2,1.66825
Government,Digital Public Services,Serbia,5.03875,2,2.519375
Government,Digital Public Services,Seychelles,3.9725,2,1.98625
Government,Digital Public Services,Sierra Leone,2.747,2,1.3735
Government,Digital Public Services,Singapore,5.583166666666667,3,4.187375
Government,Digital Public Services,Slovakia,4.550000000000001,2,2.2750000000000004
Government,Digital Public Services,Slovenia,5.275,2,2.6375
Government,Digital Public Services,Solomon Islands,2.6122500000000004,2,1.3061250000000002
Government,Digital Public Services,Somalia,2.628,2,1.314
Government,Digital Public Services,South Africa,4.6535,3,3.490125
Government,Digital Public Services,South Korea,3.018815789473684,2,1.509407894736842
Government,Digital Public Services,South Sudan,1.0594999999999999,2,0.5297499999999999
Government,Digital Public Services,Spain,5.3335,2,2.66675
Government,Digital Public Services,Sri Lanka,4.579750000000001,2,2.2898750000000003
Government,Digital Public Services,Sudan,2.3005,2,1.15025
Government,Digital Public Services,Suriname,2.3455,2,1.17275
Government,Digital Public Services,Sweden,4.995666666666666,3,3.7467499999999996
Government,Digital Public Services,Switzerland,5.058666666666666,3,3.7939999999999996
Government,Digital Public Services,Syrian Arab Republic,3.6327499999999997,2,1.8163749999999999
Government,Digital Public Services,Tajikistan,2.657,2,1.3285
Government,Digital Public Services,Thailand,4.9197500000000005,2,2.4598750000000003
Government,Digital Public Services,Timor-Leste,3.32325,2,1.661625
Government,Digital Public Services,Togo,3.52975,2,1.764875
Government,Digital Public Services,Tonga,2.8637500000000005,2,1.4318750000000002
Government,Digital Public Services,Trinidad and Tobago,4.077,2,2.0385
Government,Digital Public Services,Tunisia,4.285,2,2.1425
Government,Digital Public Services,Turkey,5.4107280701754386,3,4.058046052631579
Government,Digital Public Services,Turkmenistan,1.94725,2,0.973625
Government,Digital Public Services,Tuvalu,2.64275,2,1.321375
Government,Digital Public Services,Uganda,3.8845,2,1.94225
Government,Digital Public Services,Ukraine,4.062572368421052,4,4.062572368421052
Government,Digital Public Services,United Arab Emirates,5.60125,2,2.800625
Government,Digital Public Services,United Kingdom,2.931578947368421,2,1.4657894736842105
Government,Digital Public Services,United Kingdom of Great Britain and Northern Ireland,5.8375,2,2.91875
Government,Digital Public Services,United Republic of Tanzania,3.7809999999999997,2,1.8904999999999998
Government,Digital Public Services,United States,1.0,1,0.25
Government,Digital Public Services,United States of America,5.4235,3,4.067625
Government,Digital Public Services,Uruguay,5.24575,2,2.622875
Government,Digital Public Services,Uzbekistan,4.97975,2,2.489875
Government,Digital Public Services,Vanuatu,2.8205,2,1.41025
Government,Digital Public Services,Venezuela,2.38925,2,1.194625
Government,Digital Public Services,Viet Nam,4.38825,2,2.194125
Government,Digital Public Services,Vietnam,5.473684210526316,1,1.368421052631579
Government,Digital Public Services,Yemen,2.5825,2,1.29125
Government,Digital Public Services,Zambia,2.42075,2,1.210375
Government,Digital Public Services,Zimbabwe,3.43975,2,1.719875
Government,Funding and procurement,Afghanistan,0.0,0,0.0
Government,Funding and procurement,Africa Eastern and Southern,0.0,0,0.0
Government,Funding and procurement,Africa Western and Central,0.0,0,0.0
Government,Funding and procurement,Albania,0.0,0,0.0
Government,Funding and procurement,Algeria,0.0,0,0.0
Government,Funding and procurement,American Samoa,0.0,0,0.0
Government,Funding and procurement,Andorra,0.0,0,0.0
Government,Funding and procurement,Angola,0.0,0,0.0
Government,Funding and procurement,Antigua and Barbuda,0.0,0,0.0
Government,Funding and procurement,Arab World,0.0,0,0.0
Government,Funding and procurement,Argentina,1.02468,1,0.25617
Government,Funding and procurement,Armenia,1.009438,1,0.2523595
Government,Funding and procurement,Aruba,0.0,0,0.0
Government,Funding and procurement,Australia,0.0,0,0.0
Government,Funding and procurement,Austria,1.1587455,1,0.289686375
Government,Funding and procurement,Azerbaijan,1.009208,1,0.252302
Government,Funding and procurement,"Bahamas, The",0.0,0,0.0
Government,Funding and procurement,Bahrain,0.0,0,0.0
Government,Funding and procurement,Bangladesh,0.0,0,0.0
Government,Funding and procurement,Barbados,0.0,0,0.0
Government,Funding and procurement,Belarus,1.0302215,1,0.257555375
Government,Funding and procurement,Belgium,1.138289,1,0.28457225
Government,Funding and procurement,Belize,0.0,0,0.0
Government,Funding and procurement,Benin,0.0,0,0.0
Government,Funding and procurement,Bermuda,1.012999,1,0.25324975
Government,Funding and procurement,Bhutan,0.0,0,0.0
Government,Funding and procurement,Bolivia,0.0,0,0.0
Government,Funding and procurement,Bosnia and Herzegovina,1.0097425,1,0.252435625
Government,Funding and procurement,Botswana,0.0,0,0.0
Government,Funding and procurement,Brazil,1.058019,1,0.26450475
Government,Funding and procurement,British Virgin Islands,0.0,0,0.0
Government,Funding and procurement,Brunei Darussalam,1.0138815,1,0.253470375
Government,Funding and procurement,Bulgaria,1.0377825,1,0.259445625
Government,Funding and procurement,Burkina Faso,0.0,0,0.0
Government,Funding and procurement,Burundi,1.010656,1,0.252664
Government,Funding and procurement,Cabo Verde,0.0,0,0.0
Government,Funding and procurement,Cambodia,0.0,0,0.0
Government,Funding and procurement,Cameroon,0.0,0,0.0
Government,Funding and procurement,Canada,1.464530925,2,0.7322654625
Government,Funding and procurement,Caribbean small states,0.0,0,0.0
Government,Funding and procurement,Cayman Islands,0.0,0,0.0
Government,Funding and procurement,Central African Republic,0.0,0,0.0
Government,Funding and procurement,Central Europe and the Baltics,1.06012693085,1,0.2650317327125
Government,Funding and procurement,Chad,0.0,0,0.0
Government,Funding and procurement,Channel Islands,0.0,0,0.0
Government,Funding and procurement,Chile,0.0,0,0.0
Government,Funding and procurement,China,1.107029,1,0.27675725
Government,Funding and procurement,Colombia,1.011731,1,0.25293275
Government,Funding and procurement,Comoros,0.0,0,0.0
Government,Funding and procurement,"Congo, Dem. Rep.",0.0,0,0.0
Government,Funding and procurement,"Congo, Rep.",0.0,0,0.0
Government,Funding and procurement,Costa Rica,1.019144,1,0.254786
Government,Funding and procurement,Cote d'Ivoire,0.0,0,0.0
Government,Funding and procurement,Croatia,1.048596,1,0.262149
Government,Funding and procurement,Cuba,1.026853,1,0.25671325
Government,Funding and procurement,Curacao,0.0,0,0.0
Government,Funding and procurement,Cyprus,1.0273915,1,0.256847875
Government,Funding and procurement,Czech Republic,1.0965085,1,0.274127125
Government,Funding and procurement,Denmark,1.151646,1,0.2879115
Government,Funding and procurement,Djibouti,0.0,0,0.0
Government,Funding and procurement,Dominica,0.0,0,0.0
Government,Funding and procurement,Dominican Republic,0.0,0,0.0
Government,Funding and procurement,Early-demographic dividend,0.0,0,0.0
Government,Funding and procurement,East Asia & Pacific,1.12218561595,1,0.2805464039875
Government,Funding and procurement,East Asia & Pacific (IDA & IBRD countries),1.0991369448,1,0.2747842362
Government,Funding and procurement,East Asia & Pacific (excluding high income),1.0991369448,1,0.2747842362
Government,Funding and procurement,Ecuador,0.0,0,0.0
Government,Funding and procurement,"Egypt, Arab Rep.",1.036194,1,0.2590485
Government,Funding and procurement,El Salvador,1.008235,1,0.25205875
Government,Funding and procurement,Equatorial Guinea,0.0,0,0.0
Government,Funding and procurement,Eritrea,0.0,0,0.0
Government,Funding and procurement,Estonia,1.0702205,1,0.267555125
Government,Funding and procurement,Eswatini,0.0,0,0.0
Government,Funding and procurement,Ethiopia,0.0,0,0.0
Government,Funding and procurement,Euro area,1.11088526465,1,0.2777213161625
Government,Funding and procurement,Europe & Central Asia,1.0988576356,1,0.2747144089
Government,Funding and procurement,Europe & Central Asia (IDA & IBRD countries),1.0429485499,1,0.260737137475
Government,Funding and procurement,Europe & Central Asia (excluding high income),1.0388224475,1,0.259705611875
Government,Funding and procurement,European Union,1.1094379823,1,0.277359495575
Government,Funding and procurement,Faroe Islands,0.0,0,0.0
Government,Funding and procurement,Fiji,0.0,0,0.0
Government,Funding and procurement,Finland,1.4568887,2,0.72844435
Government,Funding and procurement,Fragile and conflict affected situations,0.0,0,0.0
Government,Funding and procurement,France,1.109647,1,0.27741175
Government,Funding and procurement,French Polynesia,0.0,0,0.0
Government,Funding and procurement,Gabon,0.0,0,0.0
Government,Funding and procurement,"Gambia, The",1.0035465,1,0.250886625
Government,Funding and procurement,Georgia,1.014026,1,0.2535065
Government,Funding and procurement,Germany,1.3955766,2,0.6977883
Government,Funding and procurement,Ghana,0.0,0,0.0
Government,Funding and procurement,Gibraltar,0.0,0,0.0
Government,Funding and procurement,Greece,1.058866,1,0.2647165
Government,Funding and procurement,Greenland,0.0,0,0.0
Government,Funding and procurement,Grenada,0.0,0,0.0
Government,Funding and procurement,Guam,0.0,0,0.0
Government,Funding and procurement,Guatemala,1.0014735,1,0.250368375
Government,Funding and procurement,Guinea,0.0,0,0.0
Government,Funding and procurement,Guinea-Bissau,0.0,0,0.0
Government,Funding and procurement,Guyana,0.0,0,0.0
Government,Funding and procurement,Haiti,0.0,0,0.0
Government,Funding and procurement,Heavily indebted poor countries (HIPC),0.0,0,0.0
Government,Funding and procurement,High income,1.1293641122,1,0.28234102805
Government,Funding and procurement,Honduras,0.0,0,0.0
Government,Funding and procurement,"Hong Kong SAR, China",1.04317,1,0.2607925
Government,Funding and procurement,Hungary,1.0766685,1,0.269167125
Government,Funding and procurement,IBRD only,1.07280024685,1,0.2682000617125
Government,Funding and procurement,IDA & IBRD total,1.0726006674,1,0.26815016685
Government,Funding and procurement,IDA blend,0.0,0,0.0
Government,Funding and procurement,IDA only,0.0,0,0.0
Government,Funding and procurement,IDA total,0.0,0,0.0
Government,Funding and procurement,Iceland,1.1020675,1,0.275516875
Government,Funding and procurement,India,1.032641,1,0.25816025
Government,Funding and procurement,Indonesia,1.0113165,1,0.252829125
Government,Funding and procurement,"Iran, Islamic Rep.",0.0,0,0.0
Government,Funding and procurement,Iraq,1.002171,1,0.25054275
Government,Funding and procurement,Ireland,1.338981875,2,0.6694909375
Government,Funding and procurement,Isle of Man,0.0,0,0.0
Government,Funding and procurement,Israel,1.2470395,1,0.311759875
Government,Funding and procurement,Italy,1.31044665,2,0.655223325
Government,Funding and procurement,Jamaica,0.0,0,0.0
Government,Funding and procurement,Japan,1.163756,1,0.290939
Government,Funding and procurement,Jordan,0.0,0,0.0
Government,Funding and procurement,Kazakhstan,1.0058415,1,0.251460375
Government,Funding and procurement,Kenya,0.0,0,0.0
Government,Funding and procurement,Kiribati,0.0,0,0.0
Government,Funding and procurement,"Korea, Dem. People's Rep.",0.0,0,0.0
Government,Funding and procurement,"Korea, Rep.",1.2263765,1,0.306594125
Government,Funding and procurement,Kosovo,0.0,0,0.0
Government,Funding and procurement,Kuwait,1.003119,1,0.25077975
Government,Funding and procurement,Kyrgyz Republic,1.0050535,1,0.251263375
Government,Funding and procurement,Lao PDR,0.0,0,0.0
Government,Funding and procurement,Late-demographic dividend,1.08663237175,1,0.2716580929375
Government,Funding and procurement,Latin America & Caribbean,1.03353809225,1,0.2583845230625
Government,Funding and procurement,Latin America & Caribbean (excluding high income),1.0338720472,1,0.2584680118
Government,Funding and procurement,Latin America & the Caribbean (IDA & IBRD countries),1.03368660265,1,0.2584216506625
Government,Funding and procurement,Latvia,1.0320415,1,0.258010375
Government,Funding and procurement,Least developed countries: UN classification,0.0,0,0.0
Government,Funding and procurement,Lebanon,0.0,0,0.0
Government,Funding and procurement,Lesotho,0.0,0,0.0
Government,Funding and procurement,Liberia,0.0,0,0.0
Government,Funding and procurement,Libya,0.0,0,0.0
Government,Funding and procurement,Liechtenstein,0.0,0,0.0
Government,Funding and procurement,Lithuania,1.0470905,1,0.261772625
Government,Funding and procurement,Low & middle income,1.07295065865,1,0.2682376646625
Government,Funding and procurement,Low income,0.0,0,0.0
Government,Funding and procurement,Lower middle income,0.0,0,0.0
Government,Funding and procurement,Luxembourg,1.060563,1,0.26514075
Government,Funding and procurement,"Macao SAR, China",1.010076,1,0.252519
Government,Funding and procurement,Madagascar,0.0,0,0.0
Government,Funding and procurement,Malawi,0.0,0,0.0
Government,Funding and procurement,Malaysia,1.052043,1,0.26301075
Government,Funding and procurement,Maldives,0.0,0,0.0
Government,Funding and procurement,Mali,0.0,0,0.0
Government,Funding and procurement,Malta,1.028623,1,0.25715575
Government,Funding and procurement,Marshall Islands,0.0,0,0.0
Government,Funding and procurement,Mauritania,1.0005405,1,0.250135125
Government,Funding and procurement,Mauritius,1.0173455,1,0.254336375
Government,Funding and procurement,Mexico,1.0156455,1,0.253911375
