Pillar,Sub-Pillar,Country Name,agg_score,count_source,agg_score_wt
Regulation,Cybersecurity,Morocco,3.65,1,3.65
Regulation,Cybersecurity,Myanmar,1.85,1,1.85
Regulation,Cybersecurity,Nicaragua,3.4,1,3.4
Regulation,Cybersecurity,Nigeria,3.95,1,3.95
Regulation,Cybersecurity,Pakistan,2.25,1,2.25
Regulation,Cybersecurity,Philippines,4.25,1,4.25
Regulation,Cybersecurity,Russia,2.5,1,2.5
Regulation,Cybersecurity,Rwanda,2.9,1,2.9
Regulation,Cybersecurity,Saudi Arabia,2.2,1,2.2
Regulation,Cybersecurity,Serbia,4.55,1,4.55
Regulation,Cybersecurity,Singapore,3.7,1,3.7
Regulation,Cybersecurity,South Africa,4.65,1,4.65
Regulation,Cybersecurity,South Korea,4.35,1,4.35
Regulation,Cybersecurity,Sri Lanka,3.55,1,3.55
Regulation,Cybersecurity,Sudan,2.65,1,2.65
Regulation,Cybersecurity,Taiwan,5.0,1,5.0
Regulation,Cybersecurity,Thailand,2.8,1,2.8
Regulation,Cybersecurity,Tunisia,4.15,1,4.15
Regulation,Cybersecurity,Turkey,2.7,1,2.7
Regulation,Cybersecurity,Uganda,3.45,1,3.45
Regulation,Cybersecurity,Ukraine,4.1,1,4.1
Regulation,Cybersecurity,United Arab Emirates,2.35,1,2.35
Regulation,Cybersecurity,United Kingdom,4.9,1,4.9
Regulation,Cybersecurity,United States,4.75,1,4.75
Regulation,Cybersecurity,Uzbekistan,2.4,1,2.4
Regulation,Cybersecurity,Venezuela,2.4,1,2.4
Regulation,Cybersecurity,Vietnam,2.1,1,2.1
Regulation,Cybersecurity,Zambia,3.95,1,3.95
Regulation,Cybersecurity,Zimbabwe,3.3,1,3.3
Regulation,Ethical Standards,Afghanistan,2.8,1,2.8
Regulation,Ethical Standards,Albania,3.5,1,3.5
Regulation,Ethical Standards,Algeria,3.45,1,3.45
Regulation,Ethical Standards,Angola,3.15,1,3.15
Regulation,Ethical Standards,Antigua and Barbuda,4.15,1,4.15
Regulation,Ethical Standards,Argentina,3.9,1,3.9
Regulation,Ethical Standards,Australia,5.0,1,5.0
Regulation,Ethical Standards,Austria,5.1,1,5.1
Regulation,Ethical Standards,Bangladesh,3.05,1,3.05
Regulation,Ethical Standards,Barbados,4.25,1,4.25
Regulation,Ethical Standards,Belarus,3.55,1,3.55
Regulation,Ethical Standards,Belgium,4.95,1,4.95
Regulation,Ethical Standards,Belize,3.4,1,3.4
Regulation,Ethical Standards,Benin,3.5,1,3.5
Regulation,Ethical Standards,Bolivia,2.9,1,2.9
Regulation,Ethical Standards,Bosnia and Herzegovina,3.6,1,3.6
Regulation,Ethical Standards,Botswana,4.0,1,4.0
Regulation,Ethical Standards,Brazil,3.6,1,3.6
Regulation,Ethical Standards,Bulgaria,3.75,1,3.75
Regulation,Ethical Standards,Burkina Faso,3.55,1,3.55
Regulation,Ethical Standards,Cambodia,2.6500000000000004,1,2.6500000000000004
Regulation,Ethical Standards,Cameroon,2.8,1,2.8
Regulation,Ethical Standards,Canada,5.050000000000001,1,5.050000000000001
Regulation,Ethical Standards,Chile,4.35,1,4.35
Regulation,Ethical Standards,China,3.4,1,3.4
Regulation,Ethical Standards,Colombia,3.5,1,3.5
Regulation,Ethical Standards,"Congo, Dem. Rep.",2.7,1,2.7
Regulation,Ethical Standards,Costa Rica,4.4,1,4.4
Regulation,Ethical Standards,Cote d'Ivoire,3.3000000000000003,1,3.3000000000000003
Regulation,Ethical Standards,Croatia,4.05,1,4.05
Regulation,Ethical Standards,Czech Republic,4.65,1,4.65
Regulation,Ethical Standards,Denmark,5.5,1,5.5
Regulation,Ethical Standards,Dominica,3.9,1,3.9
Regulation,Ethical Standards,Dominican Republic,3.4,1,3.4
Regulation,Ethical Standards,Ecuador,3.45,1,3.45
Regulation,Ethical Standards,Egypt,2.8,1,2.8
Regulation,Ethical Standards,El Salvador,3.45,1,3.45
Regulation,Ethical Standards,Estonia,5.050000000000001,1,5.050000000000001
Regulation,Ethical Standards,Ethiopia,3.05,1,3.05
Regulation,Ethical Standards,Finland,5.35,1,5.35
Regulation,Ethical Standards,France,4.65,1,4.65
Regulation,Ethical Standards,Georgia,4.0,1,4.0
Regulation,Ethical Standards,Germany,5.2,1,5.2
Regulation,Ethical Standards,Ghana,3.85,1,3.85
Regulation,Ethical Standards,Greece,4.05,1,4.05
Regulation,Ethical Standards,Grenada,3.95,1,3.95
Regulation,Ethical Standards,Guatemala,3.25,1,3.25
Regulation,Ethical Standards,Guinea,3.1,1,3.1
Regulation,Ethical Standards,Guyana,3.5,1,3.5
Regulation,Ethical Standards,Honduras,3.0,1,3.0
Regulation,Ethical Standards,"Hong Kong SAR, China",4.8,1,4.8
Regulation,Ethical Standards,Hungary,3.65,1,3.65
Regulation,Ethical Standards,India,3.55,1,3.55
Regulation,Ethical Standards,Indonesia,3.65,1,3.65
Regulation,Ethical Standards,Iran,3.15,1,3.15
Regulation,Ethical Standards,Italy,4.300000000000001,1,4.300000000000001
Regulation,Ethical Standards,Jamaica,3.85,1,3.85
Regulation,Ethical Standards,Japan,4.9,1,4.9
Regulation,Ethical Standards,Jordan,3.85,1,3.85
Regulation,Ethical Standards,Kazakhstan,3.6,1,3.6
Regulation,Ethical Standards,Kenya,3.25,1,3.25
Regulation,Ethical Standards,Kosovo,3.7,1,3.7
Regulation,Ethical Standards,Kyrgyz Republic,3.4,1,3.4
Regulation,Ethical Standards,Lebanon,3.25,1,3.25
Regulation,Ethical Standards,Liberia,3.25,1,3.25
Regulation,Ethical Standards,Madagascar,3.2,1,3.2
Regulation,Ethical Standards,Malawi,3.6,1,3.6
Regulation,Ethical Standards,Malaysia,3.9,1,3.9
Regulation,Ethical Standards,Mali,3.2,1,3.2
Regulation,Ethical Standards,Mauritania,2.8,1,2.8
Regulation,Ethical Standards,Mauritius,4.05,1,4.05
Regulation,Ethical Standards,Mexico,3.2,1,3.2
Regulation,Ethical Standards,Moldova,3.5,1,3.5
Regulation,Ethical Standards,Mongolia,3.65,1,3.65
Regulation,Ethical Standards,Morocco,3.5,1,3.5
Regulation,Ethical Standards,Mozambique,3.05,1,3.05
Regulation,Ethical Standards,Myanmar,3.1,1,3.1
Regulation,Ethical Standards,Namibia,4.15,1,4.15
Regulation,Ethical Standards,Nepal,3.65,1,3.65
Regulation,Ethical Standards,Netherlands,5.2,1,5.2
Regulation,Ethical Standards,New Zealand,5.15,1,5.15
Regulation,Ethical Standards,Nicaragua,2.95,1,2.95
Regulation,Ethical Standards,Niger,3.25,1,3.25
Regulation,Ethical Standards,Nigeria,3.15,1,3.15
Regulation,Ethical Standards,North Macedonia,3.65,1,3.65
Regulation,Ethical Standards,Norway,5.45,1,5.45
Regulation,Ethical Standards,Pakistan,2.95,1,2.95
Regulation,Ethical Standards,Panama,3.6,1,3.6
Regulation,Ethical Standards,Peru,3.5,1,3.5
Regulation,Ethical Standards,Philippines,3.35,1,3.35
Regulation,Ethical Standards,Poland,4.300000000000001,1,4.300000000000001
Regulation,Ethical Standards,Portugal,4.5,1,4.5
Regulation,Ethical Standards,Republic of Korea,4.65,1,4.65
Regulation,Ethical Standards,Romania,4.15,1,4.15
Regulation,Ethical Standards,Russian Federation,3.35,1,3.35
Regulation,Ethical Standards,Rwanda,4.1,1,4.1
Regulation,Ethical Standards,Senegal,3.75,1,3.75
Regulation,Ethical Standards,Serbia,3.5,1,3.5
Regulation,Ethical Standards,Sierra Leone,3.25,1,3.25
Regulation,Ethical Standards,Singapore,4.95,1,4.95
Regulation,Ethical Standards,Slovenia,4.449999999999999,1,4.449999999999999
Regulation,Ethical Standards,South Africa,3.95,1,3.95
Regulation,Ethical Standards,Spain,4.65,1,4.65
Regulation,Ethical Standards,Sri Lanka,3.6,1,3.6
Regulation,Ethical Standards,St. Kitts and Nevis,4.15,1,4.15
Regulation,Ethical Standards,St. Lucia,4.1,1,4.1
Regulation,Ethical Standards,St. Vincent and the Grenadines,4.2,1,4.2
Regulation,Ethical Standards,Suriname,3.5,1,3.5
Regulation,Ethical Standards,Sweden,5.3,1,5.3
Regulation,Ethical Standards,Tanzania,3.35,1,3.35
Regulation,Ethical Standards,Thailand,3.55,1,3.55
Regulation,Ethical Standards,The Bahamas,4.05,1,4.05
Regulation,Ethical Standards,The Gambia,3.5,1,3.5
Regulation,Ethical Standards,Togo,3.25,1,3.25
Regulation,Ethical Standards,Trinidad and Tobago,3.7,1,3.7
Regulation,Ethical Standards,Tunisia,3.7,1,3.7
Regulation,Ethical Standards,Turkey,3.15,1,3.15
Regulation,Ethical Standards,Uganda,3.0,1,3.0
Regulation,Ethical Standards,Ukraine,3.55,1,3.55
Regulation,Ethical Standards,United Arab Emirates,4.25,1,4.25
Regulation,Ethical Standards,United Kingdom,4.95,1,4.95
Regulation,Ethical Standards,United States,4.6,1,4.6
Regulation,Ethical Standards,Uruguay,4.55,1,4.55
Regulation,Ethical Standards,Uzbekistan,3.35,1,3.35
Regulation,Ethical Standards,"Venezuela, RB",2.35,1,2.35
Regulation,Ethical Standards,Vietnam,3.45,1,3.45
Regulation,Ethical Standards,Zambia,3.25,1,3.25
Regulation,Ethical Standards,Zimbabwe,2.95,1,2.95
