Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,HRAssociation
Guyana,2019,Number of mobile apps available in national language(s),100.0,6.0,True,Access
Hong Kong,2019,Number of mobile apps available in national language(s),100.0,6.0,True,Access
Honduras,2019,Number of mobile apps available in national language(s),89.72428894,5.486214447,True,Access
Croatia,2019,Number of mobile apps available in national language(s),63.07118607,4.1535593035,True,Access
Haiti,2019,Number of mobile apps available in national language(s),35.37473679,2.7687368395,True,Access
Hungary,2019,Number of mobile apps available in national language(s),73.67630768,4.683815383999999,True,Access
Indonesia,2019,Number of mobile apps available in national language(s),77.22904968,4.861452484,True,Access
India,2019,Number of mobile apps available in national language(s),63.79768753,4.1898843765,True,Access
Ireland,2019,Number of mobile apps available in national language(s),100.0,6.0,True,Access
Iran,2019,Number of mobile apps available in national language(s),51.99692154,3.5998460770000005,True,Access
Iraq,2019,Number of mobile apps available in national language(s),78.45343781,4.9226718905,True,Access
Iceland,2019,Number of mobile apps available in national language(s),83.0,5.15,True,Access
Israel,2019,Number of mobile apps available in national language(s),85.0,5.25,True,Access
Italy,2019,Number of mobile apps available in national language(s),82.42402649,5.1212013245,True,Access
Jamaica,2019,Number of mobile apps available in national language(s),100.0,6.0,True,Access
Jordan,2019,Number of mobile apps available in national language(s),78.45343781,4.9226718905,True,Access
Japan,2019,Number of mobile apps available in national language(s),88.71601868,5.435800934,True,Access
Kazakhstan,2019,Number of mobile apps available in national language(s),48.63835526,3.431917763,True,Access
Kenya,2019,Number of mobile apps available in national language(s),53.39334106,3.669667053,True,Access
Kyrgyzstan,2019,Number of mobile apps available in national language(s),19.09403038,1.9547015189999999,True,Access
Cambodia,2019,Number of mobile apps available in national language(s),21.0,2.05,True,Access
"Korea, South",2019,Number of mobile apps available in national language(s),80.59185028,5.029592514,True,Access
Kuwait,2019,Number of mobile apps available in national language(s),78.45343781,4.9226718905,True,Access
Laos,2019,Number of mobile apps available in national language(s),41.69829178,3.084914589,True,Access
Lebanon,2019,Number of mobile apps available in national language(s),78.45343781,4.9226718905,True,Access
Liberia,2019,Number of mobile apps available in national language(s),58.0,3.9,True,Access
Libya,2019,Number of mobile apps available in national language(s),78.45343781,4.9226718905,True,Access
Saint Lucia,2019,Number of mobile apps available in national language(s),100.0,6.0,True,Access
Sri Lanka,2019,Number of mobile apps available in national language(s),47.5030098,3.3751504900000002,True,Access
Lesotho,2019,Number of mobile apps available in national language(s),23.0,2.15,True,Access
Lithuania,2019,Number of mobile apps available in national language(s),58.82081985,3.9410409925,True,Access
Luxembourg,2019,Number of mobile apps available in national language(s),89.19731903,5.4598659515,True,Access
Latvia,2019,Number of mobile apps available in national language(s),57.93360901,3.8966804505,True,Access
Morocco,2019,Number of mobile apps available in national language(s),78.45343781,4.9226718905,True,Access
Moldova,2019,Number of mobile apps available in national language(s),73.765625,4.68828125,True,Access
Madagascar,2019,Number of mobile apps available in national language(s),16.84511185,1.8422555925,True,Access
Maldives,2019,Number of mobile apps available in national language(s),41.66331482,3.0831657409999997,True,Access
Mexico,2019,Number of mobile apps available in national language(s),89.72428894,5.486214447,True,Access
North Macedonia,2019,Number of mobile apps available in national language(s),16.56796837,1.8283984185,True,Access
Mali,2019,Number of mobile apps available in national language(s),14.31834507,1.7159172534999998,True,Access
Malta,2019,Number of mobile apps available in national language(s),82.0,5.1,True,Access
Myanmar,2019,Number of mobile apps available in national language(s),63.61502457,4.1807512285,True,Access
Montenegro,2019,Number of mobile apps available in national language(s),63.07118607,4.1535593035,True,Access
Mongolia,2019,Number of mobile apps available in national language(s),19.76397514,1.988198757,True,Access
Mozambique,2019,Number of mobile apps available in national language(s),35.61536407,2.7807682035,True,Access
Mauritania,2019,Number of mobile apps available in national language(s),37.65764999,2.8828824995,True,Access
Mauritius,2019,Number of mobile apps available in national language(s),61.48465729,4.0742328645,True,Access
Malawi,2019,Number of mobile apps available in national language(s),4.0,1.2,True,Access
Malaysia,2019,Number of mobile apps available in national language(s),68.39606476,4.419803238,True,Access
Namibia,2019,Number of mobile apps available in national language(s),13.0,1.65,True,Access
Niger,2019,Number of mobile apps available in national language(s),10.94932365,1.5474661825,True,Access
Nigeria,2019,Number of mobile apps available in national language(s),52.99999619,3.6499998095,True,Access
Nicaragua,2019,Number of mobile apps available in national language(s),89.72428894,5.486214447,True,Access
Netherlands,2019,Number of mobile apps available in national language(s),80.00702667,5.0003513335,True,Access
Norway,2019,Number of mobile apps available in national language(s),77.0,4.85,True,Access
Nepal,2019,Number of mobile apps available in national language(s),26.0,2.3,True,Access
New Zealand,2019,Number of mobile apps available in national language(s),100.0,6.0,True,Access
Oman,2019,Number of mobile apps available in national language(s),78.45343781,4.9226718905,True,Access
Pakistan,2019,Number of mobile apps available in national language(s),48.7469368,3.43734684,True,Access
Panama,2019,Number of mobile apps available in national language(s),89.72428894,5.486214447,True,Access
Peru,2019,Number of mobile apps available in national language(s),89.72428894,5.486214447,True,Access
Philippines,2019,Number of mobile apps available in national language(s),57.0,3.85,True,Access
Papua New Guinea,2019,Number of mobile apps available in national language(s),76.0,4.8,True,Access
Poland,2019,Number of mobile apps available in national language(s),77.55671692,4.877835846,True,Access
Portugal,2019,Number of mobile apps available in national language(s),82.82642365,5.1413211825,True,Access
Paraguay,2019,Number of mobile apps available in national language(s),89.72428894,5.486214447,True,Access
Qatar,2019,Number of mobile apps available in national language(s),78.45343781,4.9226718905,True,Access
Romania,2019,Number of mobile apps available in national language(s),73.765625,4.68828125,True,Access
Russian Federation,2019,Number of mobile apps available in national language(s),82.12459564,5.106229782,True,Access
Rwanda,2019,Number of mobile apps available in national language(s),28.0,2.4,True,Access
Saudi Arabia,2019,Number of mobile apps available in national language(s),78.45343781,4.9226718905,True,Access
Sudan,2019,Number of mobile apps available in national language(s),78.45343781,4.9226718905,True,Access
Senegal,2019,Number of mobile apps available in national language(s),24.42541313,2.2212706564999998,True,Access
Singapore,2019,Number of mobile apps available in national language(s),100.0,6.0,True,Access
Solomon Islands,2019,Number of mobile apps available in national language(s),46.0,3.3,True,Access
Sierra Leone,2019,Number of mobile apps available in national language(s),70.0,4.5,True,Access
El Salvador,2019,Number of mobile apps available in national language(s),89.72428894,5.486214447,True,Access
Serbia,2019,Number of mobile apps available in national language(s),63.07118607,4.1535593035,True,Access
South Sudan,2019,Number of mobile apps available in national language(s),3.0,1.15,True,Access
Suriname,2019,Number of mobile apps available in national language(s),40.00351334,3.0001756669999997,True,Access
Slovakia,2019,Number of mobile apps available in national language(s),67.99560547,4.399780273499999,True,Access
Slovenia,2019,Number of mobile apps available in national language(s),59.51561737,3.9757808685,True,Access
Sweden,2019,Number of mobile apps available in national language(s),82.0,5.1,True,Access
Eswatini,2019,Number of mobile apps available in national language(s),5.0,1.25,True,Access
Chad,2019,Number of mobile apps available in national language(s),10.94932365,1.5474661825,True,Access
Togo,2019,Number of mobile apps available in national language(s),32.84796906,2.6423984529999998,True,Access
Thailand,2019,Number of mobile apps available in national language(s),70.58982849,4.5294914245,True,Access
Tajikistan,2019,Number of mobile apps available in national language(s),26.13619614,2.3068098069999996,True,Access
Timor-Leste,2019,Number of mobile apps available in national language(s),3.0,1.15,True,Access
Tonga,2019,Number of mobile apps available in national language(s),30.00000191,2.5000000955,True,Access
Trinidad and Tobago,2019,Number of mobile apps available in national language(s),100.0,6.0,True,Access
Tunisia,2019,Number of mobile apps available in national language(s),78.45343781,4.9226718905,True,Access
Turkey,2019,Number of mobile apps available in national language(s),79.44245911,4.9721229555,True,Access
Tanzania,2019,Number of mobile apps available in national language(s),53.39334106,3.669667053,True,Access
Uganda,2019,Number of mobile apps available in national language(s),53.39334106,3.669667053,True,Access
Ukraine,2019,Number of mobile apps available in national language(s),68.69033051,4.434516525499999,True,Access
Uruguay,2019,Number of mobile apps available in national language(s),89.72428894,5.486214447,True,Access
United States of America,2019,Number of mobile apps available in national language(s),100.0,6.0,True,Access
Uzbekistan,2019,Number of mobile apps available in national language(s),10.67619705,1.5338098525000001,True,Access
Saint Vincent and the Grenadines,2019,Number of mobile apps available in national language(s),100.0,6.0,True,Access
Venezuela,2019,Number of mobile apps available in national language(s),89.72428894,5.486214447,True,Access
Vietnam,2019,Number of mobile apps available in national language(s),71.30223846,4.565111923,True,Access
Vanuatu,2019,Number of mobile apps available in national language(s),64.0,4.2,True,Access
Samoa,2019,Number of mobile apps available in national language(s),58.99999619,3.9499998095,True,Access
Yemen,2019,Number of mobile apps available in national language(s),78.45343781,4.9226718905,True,Access
South Africa,2019,Number of mobile apps available in national language(s),57.27147293,3.8635736465000003,True,Access
Zambia,2019,Number of mobile apps available in national language(s),16.0,1.8,True,Access
Zimbabwe,2019,Number of mobile apps available in national language(s),47.0,3.35,True,Access
