Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,HRAssociation
United Kingdom,2019,Gender gap for social media use,100.0,6.0,True,Access
Georgia,2019,Gender gap for social media use,95.68006134,5.7840030669999996,True,Access
Ghana,2019,Gender gap for social media use,33.06264496,2.653132248,True,Access
Guinea,2019,Gender gap for social media use,51.79314041,3.5896570205000002,True,Access
Gambia,2019,Gender gap for social media use,17.48361969,1.8741809845000001,True,Access
Guinea-Bissau,2019,Gender gap for social media use,16.97748184,1.848874092,True,Access
Greece,2019,Gender gap for social media use,86.60203552,5.330101776,True,Access
Guatemala,2019,Gender gap for social media use,72.59737396,4.629868698,True,Access
Guyana,2019,Gender gap for social media use,100.0,6.0,True,Access
Hong Kong,2019,Gender gap for social media use,100.0,6.0,True,Access
Honduras,2019,Gender gap for social media use,100.0,6.0,True,Access
Croatia,2019,Gender gap for social media use,84.69387817,5.234693908500001,True,Access
Haiti,2019,Gender gap for social media use,67.17684174,4.358842086999999,True,Access
Hungary,2019,Gender gap for social media use,100.0,6.0,True,Access
Indonesia,2019,Gender gap for social media use,64.51204681,4.2256023405,True,Access
India,2019,Gender gap for social media use,2.17694211,1.1088471055,True,Access
Ireland,2019,Gender gap for social media use,100.0,6.0,True,Access
Iran,2019,Gender gap for social media use,89.4957962,5.47478981,True,Access
Iraq,2019,Gender gap for social media use,4.437090874,1.2218545437,True,Access
Iceland,2019,Gender gap for social media use,100.0,6.0,True,Access
Israel,2019,Gender gap for social media use,95.2240448,5.76120224,True,Access
Italy,2019,Gender gap for social media use,92.05577087,5.6027885435,True,Access
Jamaica,2019,Gender gap for social media use,100.0,6.0,True,Access
Jordan,2019,Gender gap for social media use,98.19168091,5.9095840455,True,Access
Japan,2019,Gender gap for social media use,100.0,6.0,True,Access
Kazakhstan,2019,Gender gap for social media use,92.94532776,5.647266388,True,Access
Kenya,2019,Gender gap for social media use,56.58730316,3.829365158,True,Access
Kyrgyzstan,2019,Gender gap for social media use,87.11840057,5.3559200285,True,Access
Cambodia,2019,Gender gap for social media use,50.2213707,3.511068535,True,Access
"Korea, South",2019,Gender gap for social media use,76.16864777,4.8084323885,True,Access
Kuwait,2019,Gender gap for social media use,28.56071663,2.4280358315,True,Access
Laos,2019,Gender gap for social media use,69.65258026,4.4826290129999995,True,Access
Lebanon,2019,Gender gap for social media use,67.30453491,4.3652267455,True,Access
Liberia,2019,Gender gap for social media use,55.59703827,3.7798519135,True,Access
Libya,2019,Gender gap for social media use,45.00409317,3.2502046585,True,Access
Saint Lucia,2019,Gender gap for social media use,100.0,6.0,True,Access
Sri Lanka,2019,Gender gap for social media use,20.08467102,2.004233551,True,Access
Lesotho,2019,Gender gap for social media use,94.70781708,5.735390853999999,True,Access
Lithuania,2019,Gender gap for social media use,100.0,6.0,True,Access
Luxembourg,2019,Gender gap for social media use,92.48851776,5.624425887999999,True,Access
Latvia,2019,Gender gap for social media use,100.0,6.0,True,Access
Morocco,2019,Gender gap for social media use,29.7016449,2.485082245,True,Access
Moldova,2019,Gender gap for social media use,100.0,6.0,True,Access
Madagascar,2019,Gender gap for social media use,66.7015152,4.3350757600000005,True,Access
Maldives,2019,Gender gap for social media use,98.2142868,5.910714339999999,True,Access
Mexico,2019,Gender gap for social media use,100.0,6.0,True,Access
North Macedonia,2019,Gender gap for social media use,67.63153076,4.381576538000001,True,Access
Mali,2019,Gender gap for social media use,0.477988362,1.0238994181,True,Access
Malta,2019,Gender gap for social media use,79.57288361,4.9786441805,True,Access
Myanmar,2019,Gender gap for social media use,45.28749847,3.2643749235,True,Access
Montenegro,2019,Gender gap for social media use,71.94861603,4.5974308015,True,Access
Mongolia,2019,Gender gap for social media use,100.0,6.0,True,Access
Mozambique,2019,Gender gap for social media use,38.58296585,2.9291482925,True,Access
Mauritania,2019,Gender gap for social media use,24.25170135,2.2125850675,True,Access
Mauritius,2019,Gender gap for social media use,74.41527557,4.7207637785,True,Access
Malawi,2019,Gender gap for social media use,20.72714996,2.036357498,True,Access
Malaysia,2019,Gender gap for social media use,90.84248352,5.542124176,True,Access
Namibia,2019,Gender gap for social media use,85.54811096,5.277405548000001,True,Access
Niger,2019,Gender gap for social media use,0.0,1.0,True,Access
Nigeria,2019,Gender gap for social media use,45.42869568,3.2714347839999998,True,Access
Nicaragua,2019,Gender gap for social media use,89.01861572,5.450930786,True,Access
Netherlands,2019,Gender gap for social media use,100.0,6.0,True,Access
Norway,2019,Gender gap for social media use,100.0,6.0,True,Access
Nepal,2019,Gender gap for social media use,40.41256714,3.020628357,True,Access
New Zealand,2019,Gender gap for social media use,100.0,6.0,True,Access
Oman,2019,Gender gap for social media use,10.70692062,1.535346031,True,Access
Pakistan,2019,Gender gap for social media use,0.0,1.0,True,Access
Panama,2019,Gender gap for social media use,100.0,6.0,True,Access
Peru,2019,Gender gap for social media use,80.47563171,5.0237815855,True,Access
Philippines,2019,Gender gap for social media use,100.0,6.0,True,Access
Papua New Guinea,2019,Gender gap for social media use,53.41851807,3.6709259034999997,True,Access
Poland,2019,Gender gap for social media use,100.0,6.0,True,Access
Portugal,2019,Gender gap for social media use,100.0,6.0,True,Access
Paraguay,2019,Gender gap for social media use,97.78542328,5.889271164,True,Access
Qatar,2019,Gender gap for social media use,7.153461933,1.35767309665,True,Access
Romania,2019,Gender gap for social media use,93.05802917,5.6529014585,True,Access
Russian Federation,2019,Gender gap for social media use,94.50548553,5.7252742764999995,True,Access
Rwanda,2019,Gender gap for social media use,19.59275436,1.979637718,True,Access
Saudi Arabia,2019,Gender gap for social media use,25.20722961,2.2603614805,True,Access
Sudan,2019,Gender gap for social media use,50.0,3.5,True,Access
Senegal,2019,Gender gap for social media use,26.77667427,2.3388337135,True,Access
Singapore,2019,Gender gap for social media use,93.79489136,5.689744568,True,Access
Solomon Islands,2019,Gender gap for social media use,74.25991058,4.712995529,True,Access
Sierra Leone,2019,Gender gap for social media use,45.28325272,3.264162636,True,Access
El Salvador,2019,Gender gap for social media use,73.18402863,4.6592014315,True,Access
Serbia,2019,Gender gap for social media use,84.83857727,5.2419288635,True,Access
South Sudan,2019,Gender gap for social media use,0.0,1.0,True,Access
Suriname,2019,Gender gap for social media use,86.0411377,5.302056885,True,Access
Slovakia,2019,Gender gap for social media use,100.0,6.0,True,Access
Slovenia,2019,Gender gap for social media use,94.78276062,5.7391380309999995,True,Access
Sweden,2019,Gender gap for social media use,100.0,6.0,True,Access
Eswatini,2019,Gender gap for social media use,64.78048706,4.239024353,True,Access
Chad,2019,Gender gap for social media use,8.163266182,1.4081633090999999,True,Access
Togo,2019,Gender gap for social media use,11.63779163,1.5818895815,True,Access
Thailand,2019,Gender gap for social media use,94.72061157,5.7360305785,True,Access
Tajikistan,2019,Gender gap for social media use,21.76870918,2.0884354590000003,True,Access
Timor-Leste,2019,Gender gap for social media use,58.44281769,3.9221408844999996,True,Access
Tonga,2019,Gender gap for social media use,100.0,6.0,True,Access
Trinidad and Tobago,2019,Gender gap for social media use,100.0,6.0,True,Access
Tunisia,2019,Gender gap for social media use,63.57574463,4.1787872315,True,Access
Turkey,2019,Gender gap for social media use,29.04850578,2.452425289,True,Access
Tanzania,2019,Gender gap for social media use,35.99413681,2.7997068405,True,Access
Uganda,2019,Gender gap for social media use,48.16784286,3.408392143,True,Access
Ukraine,2019,Gender gap for social media use,100.0,6.0,True,Access
Uruguay,2019,Gender gap for social media use,100.0,6.0,True,Access
United States of America,2019,Gender gap for social media use,100.0,6.0,True,Access
Uzbekistan,2019,Gender gap for social media use,78.43665314,4.9218326569999995,True,Access
Saint Vincent and the Grenadines,2019,Gender gap for social media use,100.0,6.0,True,Access
Venezuela,2019,Gender gap for social media use,100.0,6.0,True,Access
Vietnam,2019,Gender gap for social media use,85.97904968,5.298952484,True,Access
Vanuatu,2019,Gender gap for social media use,86.48803711,5.3244018555,True,Access
Samoa,2019,Gender gap for social media use,100.0,6.0,True,Access
Yemen,2019,Gender gap for social media use,0.0,1.0,True,Access
South Africa,2019,Gender gap for social media use,96.33447266,5.8167236330000005,True,Access
Zambia,2019,Gender gap for social media use,59.79315567,3.9896577834999998,True,Access
Zimbabwe,2019,Gender gap for social media use,45.8762207,3.293811035,True,Access
