Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,HRAssociation
Cambodia,2019,Gender gap in mobile usage,51.21951294,3.5609756470000002,True,Access
"Korea, South",2019,Gender gap in mobile usage,93.26599121,5.6632995605,True,Access
Kuwait,2019,Gender gap in mobile usage,100.0,6.0,True,Access
Laos,2019,Gender gap in mobile usage,87.95181274,5.3975906369999995,True,Access
Lebanon,2019,Gender gap in mobile usage,85.81560516,5.290780258000001,True,Access
Liberia,2019,Gender gap in mobile usage,34.42622757,2.7213113785000003,True,Access
Libya,2019,Gender gap in mobile usage,100.0,6.0,True,Access
Saint Lucia,2019,Gender gap in mobile usage,100.0,6.0,True,Access
Sri Lanka,2019,Gender gap in mobile usage,66.66667175,4.3333335875,True,Access
Lesotho,2019,Gender gap in mobile usage,100.0,6.0,True,Access
Lithuania,2019,Gender gap in mobile usage,100.0,6.0,True,Access
Luxembourg,2019,Gender gap in mobile usage,100.0,6.0,True,Access
Latvia,2019,Gender gap in mobile usage,100.0,6.0,True,Access
Morocco,2019,Gender gap in mobile usage,77.77777863,4.8888889315,True,Access
Moldova,2019,Gender gap in mobile usage,100.0,6.0,True,Access
Madagascar,2019,Gender gap in mobile usage,25.00000381,2.2500001904999998,True,Access
Maldives,2019,Gender gap in mobile usage,93.05555725,5.6527778625,True,Access
Mexico,2019,Gender gap in mobile usage,94.44409943,5.7222049715,True,Access
North Macedonia,2019,Gender gap in mobile usage,82.07884979,5.1039424895000005,True,Access
Mali,2019,Gender gap in mobile usage,18.80341911,1.9401709555,True,Access
Malta,2019,Gender gap in mobile usage,100.0,6.0,True,Access
Myanmar,2019,Gender gap in mobile usage,53.73200226,3.686600113,True,Access
Montenegro,2019,Gender gap in mobile usage,100.0,6.0,True,Access
Mongolia,2019,Gender gap in mobile usage,100.0,6.0,True,Access
Mozambique,2019,Gender gap in mobile usage,43.62331772,3.181165886,True,Access
Mauritania,2019,Gender gap in mobile usage,90.47618866,5.523809433,True,Access
Mauritius,2019,Gender gap in mobile usage,52.89855194,3.6449275969999997,True,Access
Malawi,2019,Gender gap in mobile usage,54.02299118,3.7011495589999996,True,Access
Malaysia,2019,Gender gap in mobile usage,81.48148346,5.0740741730000005,True,Access
Namibia,2019,Gender gap in mobile usage,100.0,6.0,True,Access
Niger,2019,Gender gap in mobile usage,0.0,1.0,True,Access
Nigeria,2019,Gender gap in mobile usage,77.31102753,4.8655513765,True,Access
Nicaragua,2019,Gender gap in mobile usage,44.84099197,3.2420495985,True,Access
Netherlands,2019,Gender gap in mobile usage,89.58332825,5.4791664125,True,Access
Norway,2019,Gender gap in mobile usage,100.0,6.0,True,Access
Nepal,2019,Gender gap in mobile usage,83.93574524,5.196787262,True,Access
New Zealand,2019,Gender gap in mobile usage,93.05555725,5.6527778625,True,Access
Oman,2019,Gender gap in mobile usage,53.42669678,3.671334839,True,Access
Pakistan,2019,Gender gap in mobile usage,0.0,1.0,True,Access
Panama,2019,Gender gap in mobile usage,100.0,6.0,True,Access
Peru,2019,Gender gap in mobile usage,56.34920502,3.817460251,True,Access
Philippines,2019,Gender gap in mobile usage,100.0,6.0,True,Access
Papua New Guinea,2019,Gender gap in mobile usage,85.90956879,5.295478439499999,True,Access
Poland,2019,Gender gap in mobile usage,100.0,6.0,True,Access
Portugal,2019,Gender gap in mobile usage,79.16667175,4.9583335875,True,Access
Paraguay,2019,Gender gap in mobile usage,96.16858673,5.808429336500001,True,Access
Qatar,2019,Gender gap in mobile usage,85.52359009,5.2761795045,True,Access
Romania,2019,Gender gap in mobile usage,85.81560516,5.290780258000001,True,Access
Russian Federation,2019,Gender gap in mobile usage,100.0,6.0,True,Access
Rwanda,2019,Gender gap in mobile usage,7.103827,1.35519135,True,Access
Saudi Arabia,2019,Gender gap in mobile usage,93.33333588,5.666666794,True,Access
Sudan,2019,Gender gap in mobile usage,66.74476624,4.337238312,True,Access
Senegal,2019,Gender gap in mobile usage,88.31958771,5.4159793855,True,Access
Singapore,2019,Gender gap in mobile usage,100.0,6.0,True,Access
Solomon Islands,2019,Gender gap in mobile usage,97.33358765,5.8666793825,True,Access
Sierra Leone,2019,Gender gap in mobile usage,13.58024883,1.6790124414999998,True,Access
El Salvador,2019,Gender gap in mobile usage,63.85542297,4.1927711485,True,Access
Serbia,2019,Gender gap in mobile usage,78.49462891,4.924731445500001,True,Access
South Sudan,2019,Gender gap in mobile usage,3.225809336,1.1612904668000001,True,Access
Suriname,2019,Gender gap in mobile usage,70.50714111,4.525357055500001,True,Access
Slovakia,2019,Gender gap in mobile usage,100.0,6.0,True,Access
Slovenia,2019,Gender gap in mobile usage,93.26599121,5.6632995605,True,Access
Sweden,2019,Gender gap in mobile usage,100.0,6.0,True,Access
Eswatini,2019,Gender gap in mobile usage,96.21212006,5.810606003,True,Access
Chad,2019,Gender gap in mobile usage,0.0,1.0,True,Access
Togo,2019,Gender gap in mobile usage,28.88888741,2.4444443705000003,True,Access
Thailand,2019,Gender gap in mobile usage,96.86161804,5.843080902,True,Access
Tajikistan,2019,Gender gap in mobile usage,32.58427048,2.629213524,True,Access
Timor-Leste,2019,Gender gap in mobile usage,80.66213989,5.0331069945,True,Access
Tonga,2019,Gender gap in mobile usage,77.98914337,4.8994571685,True,Access
Trinidad and Tobago,2019,Gender gap in mobile usage,85.66307831,5.2831539155,True,Access
Tunisia,2019,Gender gap in mobile usage,71.88755035,4.5943775175,True,Access
Turkey,2019,Gender gap in mobile usage,85.66307831,5.2831539155,True,Access
Tanzania,2019,Gender gap in mobile usage,64.40937805,4.2204689025,True,Access
Uganda,2019,Gender gap in mobile usage,42.71641922,3.135820961,True,Access
Ukraine,2019,Gender gap in mobile usage,100.0,6.0,True,Access
Uruguay,2019,Gender gap in mobile usage,100.0,6.0,True,Access
United States of America,2019,Gender gap in mobile usage,89.6907196,5.4845359799999995,True,Access
Uzbekistan,2019,Gender gap in mobile usage,46.96969604,3.348484802,True,Access
Saint Vincent and the Grenadines,2019,Gender gap in mobile usage,100.0,6.0,True,Access
Venezuela,2019,Gender gap in mobile usage,100.0,6.0,True,Access
Vietnam,2019,Gender gap in mobile usage,98.32418823,5.916209411500001,True,Access
Vanuatu,2019,Gender gap in mobile usage,99.95028687,5.9975143435,True,Access
Samoa,2019,Gender gap in mobile usage,100.0,6.0,True,Access
Yemen,2019,Gender gap in mobile usage,0.0,1.0,True,Access
South Africa,2019,Gender gap in mobile usage,78.27258301,4.9136291505,True,Access
Zambia,2019,Gender gap in mobile usage,53.70370102,3.6851850509999995,True,Access
Zimbabwe,2019,Gender gap in mobile usage,100.0,6.0,True,Access
